gene_id	gene_name	start	end	strand
ENSG00000130589.16	HELZ2	63558086	63574239	-
ENSG00000101216.11	GMEB2	63587602	63627101	-
ENSG00000197457.10	STMN3	63639705	63657682	-
ENSG00000258366.12	RTEL1	63657810	63696253	+
ENSG00000026036.23	RTEL1-TNFRSF6B	63659300	63698684	+
ENSG00000243509.6	TNFRSF6B	63696652	63698684	+
ENSG00000101246.20	ARFRP1	63698642	63708025	-
ENSG00000197114.12	ZGPAT	63707465	63736142	+
ENSG00000273154.3	ENSG00000273154	63708864	63739103	+
ENSG00000203896.10	LIME1	63736283	63739103	+
ENSG00000273047.1	ENSG00000273047	63738270	63740398	+
ENSG00000125520.14	SLC2A4RG	63739776	63744050	+
ENSG00000130584.12	ZBTB46	63743668	63832038	-
ENSG00000183260.7	ABHD16B	63861498	63862988	+
ENSG00000101150.18	TPD52L2	63865228	63891545	+
ENSG00000101152.12	DNAJC5	63895126	63936031	+
ENSG00000198276.16	UCKL1	63939829	63956416	-
ENSG00000196700.9	ZNF512B	63956704	63969930	-
ENSG00000130590.14	SAMD10	63974116	63980008	-
ENSG00000101161.8	PRPF6	63981132	64033100	+
ENSG00000196421.9	C20orf204	64034344	64039962	+
ENSG00000203883.7	SOX18	64047582	64049639	-
ENSG00000171703.17	TCEA2	64049836	64072347	+
ENSG00000171700.14	RGS19	64073181	64079988	-
ENSG00000125510.18	OPRL1	64080082	64100643	+
ENSG00000171695.11	LKAAEAR1	64083376	64084398	-
ENSG00000196132.14	MYT1	64102394	64242253	+
ENSG00000125522.4	NPBWR2	64103802	64107565	-
ENSG00000203880.13	PCMTD2	64255695	64304820	+
