gene_id,gene_name,chr,start,end,min_rank,min_pop,max_rank,rank_range
ENSG00000254772.10,EEF1G,11,62559596,62574086,0.009137271568210795,CDX,0.24059951276347843,0.23146224119526765
ENSG00000114786.16,ABHD14A-ACY1,3,51974706,51989183,0.009138450161111405,CLM,0.08324066719618745,0.07410221703507604
ENSG00000092847.14,AGO1,1,35869808,35930532,0.009171879970310678,GBR,0.23884402889927753,0.22967214892896684
ENSG00000164080.14,RAD54L2,3,51538719,51668667,0.009186420991499921,MSL,0.24334198125694922,0.23415556026544931
ENSG00000183850.14,ZNF730,19,23075210,23147221,0.0092126859744798,PEL,0.32342851110993825,0.3142158251354584
ENSG00000131050.11,BPIFA2,20,33161768,33181412,0.009217078080305117,GIH,0.7170378971814632,0.707820819101158
ENSG00000130244.13,FAM98C,19,38403093,38409088,0.009231905465288036,GWD,0.528302888700085,0.519070983234797
ENSG00000255508.7,ENSG00000255508,11,62559603,62591531,0.0092435189120272,CDX,0.1773117254528122,0.168068206540785
ENSG00000166863.13,TAC3,12,57010000,57028883,0.009254362771020624,ITU,0.16797705057373566,0.15872268780271503
ENSG00000068976.14,PYGM,11,64746389,64759974,0.00925485218678936,IBS,0.35750278470269986,0.3482479325159105
ENSG00000198399.16,ITSN2,2,24202864,24360536,0.009265632445597501,PEL,0.1768880415210253,0.1676224090754278
ENSG00000153936.18,HS2ST1,1,86914635,87109982,0.009266613714588298,CHS,0.6426988816205951,0.6334322679060068
ENSG00000120925.16,RNF170,8,42849637,42897290,0.009268086007838152,TSI,0.06398817380286152,0.05472008779502337
ENSG00000146197.9,SCUBE3,6,35213956,35253079,0.009270049793410319,GIH,0.16732158028887,0.1580515304954597
ENSG00000128731.18,HERC2,15,28111040,28322179,0.009284804753820033,FIN,0.8618778698474693,0.8525930650936493
ENSG00000169981.11,ZNF35,3,44648732,44660791,0.00929269328802039,JPT,0.14372813063301876,0.13443543734499835
ENSG00000281991.2,TMEM265,16,30740642,30745196,0.009314633500926171,MXL,0.052698547343865976,0.043383913842939804
ENSG00000101363.13,MANBAL,20,37289649,37317260,0.009318578916715201,PEL,0.10725267734068497,0.09793409842396977
ENSG00000133641.18,RLIG1,12,88033846,88050160,0.00933786078098472,FIN,0.05763749604138076,0.048299635260396045
ENSG00000137496.19,IL18BP,11,71998613,72007315,0.009360621926066952,IBS,0.29979313637086935,0.2904325144448024
ENSG00000173207.13,CKS1B,1,154974653,154979251,0.009371525387832902,PEL,0.21714346036102608,0.20777193497319318
ENSG00000169679.15,BUB1,2,110637528,110678063,0.009374006990784875,TSI,0.11537036056546832,0.10599635357468344
ENSG00000143217.9,NECTIN4,1,161070998,161089558,0.009390166701835831,GWD,0.5105741778576716,0.5011840111558358
ENSG00000010803.17,SCMH1,1,41027202,41242306,0.009394627117749512,YRI,0.7474817092567067,0.7380870821389571
ENSG00000138646.9,HERC5,4,88457119,88506163,0.009395122981104191,LWK,0.0891036533559898,0.07970853037488561
ENSG00000198746.13,GPATCH3,1,26890488,26900467,0.009451996601529311,JPT,0.1864065316509384,0.17695453504940908
ENSG00000149016.16,TUT1,11,62575045,62591637,0.009456013599660008,CDX,0.125622285774812,0.11616627217515199
ENSG00000181773.7,GPR3,1,27392622,27395814,0.0094774183300683,PEL,0.23794092647683807,0.22846350814676977
ENSG00000155428.12,TRIM74,7,72959485,72969466,0.00949617515167502,ACB,0.2564727060941388,0.24697653094246377
ENSG00000149480.7,MTA2,11,62593214,62601865,0.00950068616066716,ESN,0.19034000635525897,0.1808393201945918
ENSG00000262543.2,SMIM28,6,138377905,138383486,0.009518773135906928,ITU,0.6820125653344596,0.6724937921985528
ENSG00000054148.18,PHPT1,9,136848724,136851027,0.009548427938383626,GWD,0.4178006035897707,0.4082521756513871
ENSG00000184678.11,H2BC21,1,149884459,149886682,0.009569630961192767,STU,0.12166156444632112,0.11209193348512836
ENSG00000139625.13,MAP3K12,12,53479669,53500063,0.009606249340230128,LWK,0.10419865515963361,0.09459240581940348
ENSG00000178750.3,STX19,3,94014365,94028597,0.009608785175017159,MSL,0.21625205537580225,0.2066432702007851
ENSG00000123091.5,RNF11,1,51236273,51273447,0.009613860863134541,CLM,0.2271599725550219,0.21754611169188737
ENSG00000052795.13,FNIP2,4,158769026,158908050,0.009615384615384616,CDX,0.27565935811884335,0.2660439735034587
ENSG00000060971.19,ACAA1,3,38103129,38137242,0.00962453728186145,ITU,0.13509786240916566,0.12547332512730422
ENSG00000135407.11,AVIL,12,57797376,57818734,0.009653935429415488,GWD,0.3198961754423138,0.3102422400128983
ENSG00000169704.5,GP9,3,129060779,129062406,0.009656196943972834,FIN,0.16106316514004343,0.1514069681960706
ENSG00000176601.14,MAP3K19,2,134964485,135047468,0.009684076837593269,CEU,0.8461538461538461,0.8364697693162528
ENSG00000173621.9,LRFN4,11,66856647,66860475,0.009689204214539102,PEL,0.14207926051848704,0.13239005630394796
ENSG00000134769.23,DTNA,18,34493291,34891844,0.009698961204155183,KHV,0.32358376009714374,0.31388479889298854
ENSG00000104205.16,SGK3,8,66712734,66862022,0.009702046442582971,GBR,0.21038193711753533,0.20067989067495237
ENSG00000232434.3,AJM1,9,136842478,136848801,0.00970668917493142,GWD,0.3458992958119341,0.33619260663700273
ENSG00000107831.14,FGF8,10,101770109,101780371,0.009707201266156687,ACB,0.1404393039049236,0.13073210263876692
ENSG00000120063.10,GNA13,17,65009289,65056740,0.00973030142781597,ITU,0.4581662798058662,0.44843597837805027
ENSG00000197557.7,IFT70A,2,177612999,177618742,0.0097421506856568,PEL,0.6375290145600337,0.627786863874377
ENSG00000178401.16,DNAJC22,12,49346888,49357546,0.009751960992156031,KHV,0.6721735458672016,0.6624215848750455
ENSG00000229972.10,IQCF3,3,51826883,51833389,0.0097550630898102,GBR,0.2605299271614061,0.2507748640715959
ENSG00000172780.17,RAB43,3,129087569,129122801,0.009762308998302207,FIN,0.14861514112371407,0.13885283212541186
ENSG00000243477.6,NAA80,3,50296402,50299416,0.009767171743836123,MSL,0.3915144435004248,0.3817472717565887
ENSG00000285749.3,ENSG00000285749,3,51798803,51830856,0.009784218320287709,BEB,0.23086256924294382,0.22107835092265612
ENSG00000196652.12,ZKSCAN5,7,99504662,99534700,0.009789913742922157,CEU,0.21644587533646487,0.20665596159354271
ENSG00000164105.4,SAP30,4,173369969,173377532,0.00980807973703743,GBR,0.24037801594424793,0.2305699362072105
ENSG00000185164.15,NOMO2,16,18417325,18562211,0.009817375699356064,LWK,0.04226847918436703,0.03245110348501097
ENSG00000090266.13,NDUFB2,7,140690777,140722790,0.009823704333050128,JPT,0.3441887469650586,0.33436504263200845
ENSG00000162244.12,RPL29,3,51993522,51995895,0.009825154508478158,CLM,0.14668003800274465,0.1368548834942665
ENSG00000135451.13,TROAP,12,49323236,49331731,0.009827879303017425,CDX,0.44283753826665256,0.43300965896363514
ENSG00000186815.13,TPCN1,12,113221050,113298585,0.0098480436278922,PEL,0.21622769753610874,0.20637965390821653
ENSG00000111300.10,NAA25,12,112026689,112108796,0.009850651414045123,TSI,0.3982934068263727,0.3884427554123276
ENSG00000258472.10,ENSG00000258472,17,28580012,28614185,0.009865470852017937,ACB,0.07333262531860663,0.06346715446658868
ENSG00000168758.11,SEMA4C,2,96859718,96870757,0.009868421052631578,FIN,0.25810896756412977,0.24824054651149818
ENSG00000171790.16,SLFNL1,1,41015589,41023237,0.009869636354040217,YRI,0.8325204114091825,0.8226507750551423
ENSG00000106245.11,BUD31,7,99408641,99419616,0.009914113031491888,GBR,0.6594004011400824,0.6494862881085904
ENSG00000007202.16,BLTP2,17,28614446,28645454,0.009918227380638354,ACB,0.08135089209855564,0.07143266471791729
ENSG00000159708.18,LRRC36,16,67326798,67385204,0.009929906542056074,JPT,0.2927511747003854,0.28282126815832936
ENSG00000184302.7,SIX6,14,60509146,60512850,0.009953936570127601,PEL,0.443553525913339,0.4335995893432114
ENSG00000176387.7,HSD11B2,16,67430652,67437553,0.009954990733386286,CHS,0.41650388047093606,0.40654888973754977
ENSG00000205923.3,CEMP1,16,2530035,2531417,0.009958682063777943,GIH,0.14298532671804073,0.13302664465426278
ENSG00000058272.19,PPP1R12A,12,79773563,79935460,0.009967129678719117,GBR,0.4788657604078165,0.4688986307290974
ENSG00000111012.11,CYP27B1,12,57762334,57768986,0.009970457902511078,GWD,0.14599004131793622,0.13601958341542514
ENSG00000188559.16,RALGAPA2,20,20389530,20712644,0.00997098390925877,ACB,0.19403222387110453,0.18406123996184576
ENSG00000277058.3,HNRNPCL3,1,13060769,13062878,0.009975720468700518,LWK,0.20818316726733094,0.19820744679863042
ENSG00000181991.16,MRPS11,15,88467453,88480776,0.00998362474248587,CLM,0.6359748693310807,0.6259912445885949
ENSG00000151304.6,SRFBP1,5,121961975,122075570,0.010006883041245302,PEL,0.23662953381553245,0.22662265077428714
ENSG00000110944.9,IL23A,12,56334174,56340410,0.010011653776883145,GIH,0.11416657869735036,0.10415492492046721
ENSG00000117758.14,STX12,1,27773219,27824443,0.010027589134125636,FIN,0.6840187952061665,0.6739912060720409
ENSG00000053770.12,AP5M1,14,57268924,57298742,0.010048656653268458,BEB,0.23117910841466632,0.22113045176139787
ENSG00000062282.15,DGAT2,11,75759512,75801535,0.010059829512363,PEL,0.18775058029120067,0.17769075077883767
ENSG00000070761.8,CFAP20,16,58113592,58129381,0.010075965393542942,GWD,0.5131809261125551,0.5031049607190121
ENSG00000165046.13,LETM2,8,38386207,38409527,0.010081283648263486,ESN,0.47588185295367613,0.46580056930541264
ENSG00000186792.17,HYAL3,3,50292831,50299405,0.010083944881474051,MSL,0.3664507221750212,0.35636677729354715
ENSG00000163291.14,PAQR3,4,78887127,78939438,0.010101010101010102,IBS,0.3945743389454795,0.3844733288444694
ENSG00000119041.11,GTF3C3,2,196763035,196799725,0.010113846968493514,CHS,0.10105764145954521,0.0909437944910517
ENSG00000131759.18,RARA,17,40309180,40357643,0.010117597203093548,GIH,0.1217608326253186,0.11164323542222505
ENSG00000164104.12,HMGB2,4,173331376,173334432,0.010133701188455009,FIN,0.41285759527076954,0.4027238940823145
ENSG00000126814.7,TRMT5,14,60971441,60981170,0.010136740404413706,MSL,0.4343139337298216,0.4241771933254079
ENSG00000176563.10,CNTD1,17,42798800,42811587,0.010161418364646731,MXL,0.2602132376227172,0.25005181925807046
ENSG00000284479.3,SMIM39,2,131034928,131047253,0.010186757215619695,FIN,0.4858545339385622,0.4756677767229425
ENSG00000172425.12,TTC36,11,118527472,118531197,0.010186846827826454,LWK,0.07912064570943075,0.0689337988816043
ENSG00000105732.13,ZNF574,19,42068477,42081552,0.01018953592735336,MSL,0.047833456933997244,0.037643921006643884
ENSG00000241468.8,ATP5MF,7,99448475,99466186,0.010213261364237709,CEU,0.35679240305987864,0.3465791416956409
ENSG00000140939.15,NOL3,16,67170154,67175737,0.010219751125231666,CHS,0.1661475106910934,0.15592775956586175
ENSG00000114209.15,PDCD10,3,167683298,167734939,0.010223540629303952,GIH,0.25582132108347855,0.2455977804541746
ENSG00000178125.15,PPP1R42,8,66964099,67056604,0.010232212914855265,GBR,0.09497914576843884,0.08474693285358358
ENSG00000173992.9,CCS,11,66593153,66606019,0.010239087982266321,YRI,0.3305268731797723,0.320287785197506
ENSG00000225781.2,OR6V1,7,143052341,143053282,0.010248513169073917,JPT,0.856509812196666,0.8462612990275921
ENSG00000187833.8,C2orf78,2,73784183,73817148,0.010260207319653056,BEB,0.04715378079864061,0.03689357347898756
ENSG00000179476.8,C14orf28,14,44897275,44907257,0.010285229562082493,GBR,0.6004961469439459,0.5902109173818635
ENSG00000011243.19,AKAP8L,19,15380050,15419141,0.010286980375606668,GWD,0.19145217667619954,0.18116519630059288
ENSG00000187778.14,MCRS1,12,49556544,49568145,0.010290139500344773,CHB,0.14097962630634434,0.13068948680599957
ENSG00000135486.19,HNRNPA1,12,54280193,54287088,0.010292410007389423,LWK,0.1443320802668502,0.13403967025946079
ENSG00000197361.8,FBXL22,15,63597353,63602428,0.010301614273576891,JPT,0.7531303056027164,0.7428286913291395
ENSG00000149499.12,EML3,11,62602218,62612775,0.010305992350191246,CDX,0.20225611693676518,0.19195012458657393
ENSG00000173302.5,GPR148,2,130729070,130730336,0.010313094986249207,BEB,0.23334740842394172,0.2230343134376925
ENSG00000157869.16,RAB28,4,13361354,13484365,0.010324561867951502,PEL,0.05436503747492875,0.04404047560697724
ENSG00000122484.9,RPAP2,1,92299059,92402056,0.010343181456532118,CHB,0.3835999788795607,0.3732567974230286
ENSG00000014641.21,MDH1,2,63588609,63607197,0.010347922496172324,MSL,0.45745412237558836,0.447106199879416
ENSG00000174917.9,MICOS13,19,5678421,5680516,0.010349015259517398,ASW,0.1453910096892042,0.1350419944296868
ENSG00000125813.15,PAX1,20,21705659,21718481,0.010365434449204083,IBS,0.24560477271527376,0.2352393382660697
ENSG00000076382.17,SPAG5,17,28577565,28599025,0.010401816357780242,PUR,0.05394366944252904,0.0435418530847488
ENSG00000204160.12,ZDHHC18,1,26826688,26857604,0.010407816482582839,JPT,0.30192980595907115,0.29152198947648833
ENSG00000006634.8,DBF4,7,87876216,87909553,0.010415565189806493,STU,0.10356329750622122,0.09314773231641472
ENSG00000277399.6,GPR179,17,38324571,38343956,0.0104304548101869,PEL,0.43801434901878034,0.42758389420859344
ENSG00000107223.13,EDF1,9,136862119,136866308,0.010445241612154463,GWD,0.5898766347222958,0.5794313931101414
ENSG00000139574.9,NPFF,12,53506688,53507484,0.010450754776733875,LWK,0.060976254693532184,0.050525499916798305
ENSG00000120686.12,UFM1,13,38349849,38363619,0.010452037351443124,FIN,0.8939090045392167,0.8834569671877736
ENSG00000079435.10,LIPE,19,42401514,42427388,0.010471204188481676,IBS,0.18098305263713638,0.1705118484486547
ENSG00000239306.5,RBM14,11,66616626,66629934,0.010502982002427825,YRI,0.21927455652634367,0.20877157452391584
ENSG00000288784.1,CTAGE4,7,144183466,144186080,0.010503536366515359,ESN,0.1713769655758606,0.16087342920934525
ENSG00000197343.11,ZNF655,7,99558406,99576453,0.010530772080224375,CEU,0.21118209175861888,0.2006513196783945
ENSG00000182393.3,IFNL1,19,39296407,39298673,0.010536347752422301,PEL,0.5034042328600834,0.4928678851076611
ENSG00000163728.11,TTC14,3,180602163,180617828,0.010537463595446122,CHS,0.09949329673809776,0.08895583314265164
ENSG00000272647.3,ENSG00000272647,7,99558695,99607810,0.010583690532888818,CEU,0.3257679721313206,0.31518428159843176
ENSG00000170791.18,CHCHD7,8,56211686,56218809,0.010589294223540002,PEL,0.07246912276997783,0.06187982854643782
ENSG00000113749.8,HRH2,5,175658030,175710756,0.010594342621040365,GIH,0.561091465667388,0.5504971230463476
ENSG00000081870.12,IFT25,1,53916574,53945699,0.010602855631940772,ITU,0.6556675993875719,0.6450647437556312
ENSG00000166947.15,EPB42,15,43197227,43221018,0.010611205432937181,FIN,0.19888073491367933,0.18826952948074216
ENSG00000164082.15,GRM2,3,51707068,51718613,0.010611900110870598,MSL,0.1629162916291629,0.1523043915182923
ENSG00000134748.13,PRPF38A,1,52404602,52420836,0.010617505678516718,CLM,0.2788979204053626,0.2682804147268459
ENSG00000104371.5,DKK4,8,42374063,42377229,0.010637734850489548,MXL,0.2960540198354083,0.2854162849849188
ENSG00000213337.9,ANKRD39,2,96836611,96858016,0.010656346092673099,GBR,0.46518135262129773,0.45452500652862465
ENSG00000115041.14,KCNIP3,2,95297327,95386077,0.010661881135859813,ESN,0.2925292529252925,0.2818673717894327
ENSG00000178814.17,OPLAH,8,144051266,144063965,0.010677661486415054,PJL,0.310919934554283,0.30024227306786794
ENSG00000284844.2,TOMT,11,72105924,72109596,0.010682743667036861,IBS,0.34259799501405613,0.33191525134701927
ENSG00000198128.4,OR2L3,1,248046836,248063407,0.010683308652422256,BEB,0.9110395438466818,0.9003562351942596
ENSG00000123405.14,NFE2,12,54292111,54301015,0.010714662725641297,LWK,0.12193702037576078,0.11122235765011948
ENSG00000011347.10,SYT7,11,61513714,61581148,0.010735628536675658,IBS,0.18892877883955442,0.17819315030287877
ENSG00000122435.11,TRMT13,1,100133150,100150496,0.0107481336368931,PEL,0.3020530954768565,0.2913049618399634
ENSG00000114841.18,DNAH1,3,52316319,52400492,0.010758956964172143,KHV,0.09437559580552908,0.08361663884135694
ENSG00000267748.4,ENSG00000267748,19,38289151,38304910,0.010761764085250054,GWD,0.8954307195425425,0.8846689554572924
ENSG00000135829.17,DHX9,1,182839347,182887982,0.010762379387127558,GBR,0.4499102712973715,0.43914789191024395
ENSG00000140694.18,PARN,16,14435700,14632728,0.010766876022589328,YRI,0.30151740237691,0.29075052635432064
ENSG00000213214.6,ARHGEF35,7,144186083,144195879,0.010767444315422781,ESN,0.1689864003399915,0.1582189560245687
ENSG00000214706.12,IFRD2,3,50287732,50292918,0.010770286679689562,MSL,0.4223130841121495,0.41154279743246
ENSG00000183684.8,ALYREF,17,81887835,81891586,0.010771424045620148,PUR,0.09484351084604423,0.08407208680042408
ENSG00000289346.1,ENSG00000289346,7,74796150,74890585,0.010801080108010801,PEL,0.1463298379408961,0.1355287578328853
ENSG00000173914.12,RBM4B,11,66664998,66677887,0.01087243363065393,YRI,0.3069631983055335,0.29609076467487955
ENSG00000149091.15,DGKZ,11,46332905,46380554,0.010890352741181471,CDX,0.20067578269362757,0.1897854299524461
ENSG00000126562.17,WNK4,17,42780610,42797066,0.010902355120402224,MXL,0.29095612692043715,0.28005377180003493
ENSG00000173898.16,SPTBN2,11,66682496,66744670,0.010906973050246202,PEL,0.1607625099285147,0.1498555368782685
ENSG00000206127.11,GOLGA8O,15,32441914,32455634,0.010920025321797847,GWD,0.11458776030599235,0.1036677349841945
ENSG00000140931.20,CMTM3,16,66603874,66613892,0.010920601424426272,ACB,0.35596456797326687,0.3450439665488406
ENSG00000280021.3,OR51F1,11,4768979,4769938,0.010926642974592903,CHB,0.9625270491370665,0.9516004061624737
ENSG00000116754.14,SRSF11,1,70205682,70253052,0.01092982734040868,ASW,0.34556948576285595,0.33463965842244725
ENSG00000163482.12,STK36,2,218672069,218702716,0.010943476413089672,CDX,0.4969386677926739,0.48599519137958425
ENSG00000148516.23,ZEB1,10,31318495,31529814,0.010959919521363902,PEL,0.4709701256201837,0.4600102060988198
ENSG00000112514.18,CUTA,6,33416442,33418317,0.01097277906731378,GWD,0.14839529710835717,0.13742251804104338
ENSG00000115297.11,TLX2,2,74513463,74517148,0.011007038154204372,CEU,0.163075131042516,0.15206809288831163
ENSG00000174950.11,CD164L2,1,27379176,27383333,0.0110128659924816,PEL,0.39869108565999895,0.38767821966751737
ENSG00000246922.10,UBAP1L,15,65092760,65115200,0.011014032300767805,CHS,0.1190752665470284,0.10806123424626059
ENSG00000136939.1,OR1L4,9,122723990,122724925,0.011047679458716566,PJL,0.24709854399662376,0.2360508645379072
ENSG00000139263.12,LRIG3,12,58872149,58920504,0.011052937754508435,IBS,0.3406289842753931,0.3295760465208847
ENSG00000285827.1,ENSG00000285827,11,118401602,118482737,0.011118758934717001,PEL,0.23157391673746813,0.22045515780275113
ENSG00000179295.19,PTPN11,12,112418351,112509918,0.011121703209405783,TSI,0.1372694509221963,0.12614774771279053
ENSG00000280267.7,PRAMEF26,1,13148905,13158116,0.011139855340267145,MSL,0.20048873778155546,0.1893488824412883
ENSG00000166482.12,MFAP4,17,19383442,19387190,0.011174663700879144,TSI,0.2115364280427197,0.20036176434184055
ENSG00000166889.14,PATL1,11,59636716,59669037,0.011177031465197584,GIH,0.29093690652036297,0.27975987505516536
ENSG00000142444.7,TIMM29,19,10928811,10933535,0.011183794049377506,GWD,0.719830553349219,0.7086467592998414
ENSG00000105290.13,APLP1,19,35867899,35879792,0.011186512564945393,GBR,0.35309645742041074,0.34190994485546533
ENSG00000123064.13,DDX54,12,113157173,113185479,0.011189697033674654,LWK,0.24405267629566696,0.23286297926199231
ENSG00000130943.7,PKDREJ,22,46255663,46263343,0.011204333050127442,JPT,0.9577442498417388,0.9465399167916113
ENSG00000070501.12,POLB,8,42338454,42371808,0.011219899444297432,MXL,0.18658768775121642,0.175367788306919
ENSG00000267909.3,CCDC177,14,69569799,69574871,0.011224651876952402,PEL,0.3226676539031098,0.3114430020261574
ENSG00000131931.8,THAP1,8,42836674,42843325,0.011227624192352506,TSI,0.20352674093236894,0.19229911674001643
ENSG00000135940.7,COX5B,2,97646062,97648383,0.011259118300031715,PJL,0.16467034131863473,0.15341122301860302
ENSG00000183153.7,GJD3,17,40360652,40364737,0.011282974891407989,GIH,0.04927782497875956,0.03799485008735157
ENSG00000110200.9,ANAPC15,11,72106378,72112780,0.011290919667883018,IBS,0.33506603723545325,0.3237751175675702
ENSG00000114982.19,KANSL3,2,96593170,96642787,0.011295260213237623,ESN,0.1800127442650807,0.1687174840518431
ENSG00000113648.17,MACROH2A1,5,135334381,135399914,0.0113009337860781,FIN,0.23671293608486832,0.22541200229879021
ENSG00000143797.12,MBOAT2,2,8852690,9003709,0.011304210025883471,CLM,0.10540226239560208,0.0940980523697186
ENSG00000124664.11,SPDEF,6,34537802,34556333,0.011314370307708576,STU,0.45917559508101546,0.44786122477330687
ENSG00000173715.19,TOP6BL,11,66744451,66843516,0.0113305448191878,PEL,0.216732856764628,0.2054023119454402
ENSG00000169047.6,IRS1,2,226731312,226799820,0.011353989813242784,FIN,0.3705723513527823,0.35921836153953957
ENSG00000169221.14,TBC1D10B,16,30357102,30370494,0.01139495442018232,KHV,0.18754299624278986,0.17614804182260754
ENSG00000140749.9,IGSF6,16,21639550,21652608,0.011400823392800592,ESN,0.5564447742209031,0.5450439508281025
ENSG00000114988.12,LMAN2L,2,96705929,96740064,0.011420112086285291,STU,0.1777460468559945,0.1663259347697092
ENSG00000214929.4,SPATA31D1,9,81988772,81995253,0.011441890030723594,GIH,0.1484082149833694,0.1369663249526458
ENSG00000135469.14,COQ10A,12,56266890,56270966,0.011453604982582076,LWK,0.1142055382008789,0.10275193321829683
ENSG00000164603.12,BMT2,7,112819147,112939875,0.011457062536466344,CHB,0.1952007627926687,0.18374370025620237
ENSG00000101444.13,AHCY,20,34280268,34311802,0.011489384232540902,PEL,0.35836105390992135,0.3468716696773804
ENSG00000213185.7,FAM24B,10,122849078,122879641,0.011500923239250857,ACB,0.08756372132540356,0.07606279808615271
ENSG00000117262.19,GPR89A,1,145607988,145670650,0.011563440519562807,PUR,0.04024357956049775,0.02868013904093494
ENSG00000257767.3,ENSG00000257767,12,111753890,111791418,0.01159834763266603,TSI,0.23017807928768286,0.21857973165501682
ENSG00000122877.18,EGR2,10,62811996,62819167,0.011605824013504958,GWD,0.351094347641309,0.339488523627804
ENSG00000174992.8,ZG16,16,29778256,29782973,0.011631595643438722,STU,0.537616810094504,0.5259852144510653
ENSG00000205269.6,TMEM170B,6,11537749,11583524,0.011648223645894,PEL,0.5238525286867828,0.5122043050408888
ENSG00000139266.6,MARCHF9,12,57755103,57760411,0.011669042716088495,PUR,0.09635554613836211,0.08468650342227362
ENSG00000137285.11,TUBB2B,6,3223324,3231730,0.0116739739052348,CLM,0.7147305642054151,0.7030565903001803
ENSG00000170581.15,STAT2,12,56341597,56360203,0.011681995982662015,PJL,0.09659720390398312,0.0849152079213211
ENSG00000163346.17,PBXIP1,1,154944076,154956123,0.011682242990654205,JPT,0.08949786155552035,0.07781561856486614
ENSG00000101306.11,MYLK2,20,31819308,31834689,0.011687207819804505,CDX,0.3452886247877759,0.3336014169679714
ENSG00000167791.14,CABP2,11,67518912,67524517,0.0116881743177491,BEB,0.09321943972835314,0.08153126541060404
ENSG00000273111.6,LYPD4,19,41837074,41844697,0.011717512931489496,ESN,0.3696898895497026,0.35797237661821313
ENSG00000163629.13,PTPN13,4,86594315,86815171,0.011717512931489496,LWK,0.11278674596431605,0.10106923303282656
ENSG00000114738.11,MAPKAPK3,3,50611520,50649291,0.011720606092603347,MSL,0.4096997935087626,0.3979791874161593
ENSG00000076513.17,ANKRD13A,12,109999186,110039763,0.011722272317403066,CHB,0.17549878602343502,0.16377651370603197
ENSG00000140488.16,CELF6,15,72284727,72320157,0.011737337422015439,STU,0.6608415606356581,0.6491042232136427
ENSG00000164076.17,CAMKV,3,49857988,49869935,0.01175536139793487,CHS,0.29752942423921114,0.28577406284127627
ENSG00000132463.15,GRSF1,4,70815783,70839897,0.011769695684444916,GBR,0.584089470352395,0.57231977466795
ENSG00000183644.14,HOATZ,11,111514778,111537043,0.011790208311303797,STU,0.291589673195713,0.2797994648844092
ENSG00000110497.15,AMBRA1,11,46396414,46594125,0.01179345516362091,CDX,0.17285254210442955,0.16105908694080864
ENSG00000141738.14,GRB7,17,39737927,39747291,0.011818952724189103,KHV,0.1751227495908347,0.16330379686664562
ENSG00000071539.14,TRIP13,5,892884,919357,0.01184621079909038,IBS,0.6050894884113828,0.5932432776122923
ENSG00000103495.15,MAZ,16,29806106,29811164,0.01184683731753755,BEB,0.09183511901620309,0.07998828169866554
ENSG00000214655.11,ZSWIM8,10,73785606,73801797,0.011875230907267642,YRI,0.12421275469700979,0.11233752378974216
ENSG00000198885.10,ITPRIPL1,2,96325317,96330517,0.01187585770083395,LWK,0.25005299978800083,0.2381771420871669
ENSG00000145016.17,RUBCN,3,197668867,197749727,0.011899702507437314,CDX,0.2963158450332524,0.2844161425258151
ENSG00000151176.8,PLBD2,12,113358566,113391629,0.011933048207402715,ASW,0.13249880655598578,0.12056575834858307
ENSG00000161638.11,ITGA5,12,54395261,54419266,0.011934440142152442,CHB,0.16235830066744358,0.15042386052529114
ENSG00000112146.17,FBXO9,6,53051991,53100873,0.01194882097916887,STU,0.08936484490398819,0.07741602392481932
ENSG00000167645.17,YIF1B,19,38303558,38317273,0.01197510023211648,GWD,0.8456080902207868,0.8336329899886703
ENSG00000185716.12,MOSMO,16,22007638,22087534,0.011981420880396918,LWK,0.2982158028887001,0.28623438200830315
ENSG00000178700.9,DHFR2,3,94047836,94063389,0.011981420880396918,ESN,0.11462366732085079,0.10264224644045387
ENSG00000197647.13,ZNF433,19,12014715,12035741,0.01199915424463474,PJL,0.4317617866004963,0.4197626323558616
ENSG00000196860.8,TOMM20L,14,58395928,58408702,0.01201376025403546,MXL,0.06000424808836024,0.04799048783432478
ENSG00000171033.13,PKIA,8,78516340,78605267,0.012018848943717901,PEL,0.10775679117147707,0.09573794222775917
ENSG00000142025.16,DMRTC2,19,41844743,41852333,0.012027853977632412,GWD,0.28879584481662074,0.27676799083898834
ENSG00000164164.17,OTUD4,4,145110838,145180589,0.012028488525455025,ACB,0.12214750886853391,0.11011902034307888
ENSG00000105427.10,CNFN,19,42387019,42390297,0.0120437181663837,FIN,0.3180090784334424,0.3059653602670587
ENSG00000145725.21,PPIP5K2,5,103120149,103212799,0.012057112638815442,ITU,0.2606733220050977,0.24861620936628223
ENSG00000135625.8,EGR4,2,73290929,73293701,0.012057750277645565,IBS,0.2381053525913339,0.2260476023136883
ENSG00000171459.4,OR1L6,9,122742303,122750783,0.012058387983922149,BEB,0.3011711331504537,0.2891127451665315
ENSG00000138802.11,SEC24B,4,109433772,109540896,0.012066684308017994,MXL,0.35102170125138604,0.33895501694336805
ENSG00000015676.18,NUDCD3,7,44379119,44490658,0.012080607723148343,GWD,0.1667550933786078,0.15467448565545946
ENSG00000126070.20,AGO3,1,35930718,36072500,0.012087795567808292,GBR,0.32335170659317364,0.3112639110253653
ENSG00000114383.10,TUSC2,3,50320027,50328251,0.01209017475318093,MSL,0.30692438402718775,0.29483420927400683
ENSG00000163206.6,SMCP,1,152878322,152885047,0.012096774193548387,FIN,0.9156467609200253,0.9035499867264769
ENSG00000268465.1,ENSG00000268465,19,48465837,48472431,0.012118325660157697,CEU,0.4447669815801974,0.4326486559200397
ENSG00000178826.11,TMEM139,7,143279957,143288048,0.012124741885953302,PEL,0.07517760576821121,0.0630528638822579
