key,YRI,LWK,GWD,MSL,ESN,ACB,ASW,CEU,TSI,FIN,GBR,IBS,GIH,PJL,BEB,STU,ITU,CHB,JPT,CHS,CDX,KHV,MXL,PUR,CLM,PEL
rs12142473,306.02540000000005,361.16136,294.90796,330.61769,297.61859,293.23756,307.73118,153.01791999999998,119.11924,128.48015,146.84005,131.56836,163.43529999999998,175.81337,150.26988,182.31575,166.67953,111.65666999999999,85.99892,128.86962,73.21137000000002,97.92545999999999,153.6478,162.37071,119.08589,129.71439
rs534821142,239.40631,316.63678999999996,325.24022,317.62308,261.09744,312.06842,322.37299,135.63387,172.25536000000002,157.82844,146.89457000000002,145.56927,260.85529,239.02902,289.09172,294.39930000000004,254.86476000000002,88.19074,73.25052000000001,101.78478,138.83924000000002,192.75256,189.23544,206.58875,220.24311,107.31653
rs2731672,490.6959499999999,498.31483000000003,445.39157,460.92223,503.52004,443.49902999999995,400.06196,81.32093,96.67729999999999,81.10227,73.29953,91.70844,117.50916000000001,106.58109,108.90312000000002,121.09124,114.51288,119.85526,125.76429999999999,113.11711,115.62764,126.74711,116.70383,141.01800999999998,110.43867,163.23462
rs293709,281.97251,281.94467,265.78674,295.94819,262.19944,279.27522000000005,287.51586,212.47082,215.17651999999998,200.46742999999998,193.55789,222.76466,99.36009,142.77309,130.09864,134.86073000000002,140.03375,83.01859,73.39146,92.39748,102.76643000000001,92.26611,193.39636000000002,204.36677,234.24692,148.65341999999998
rs17236593,228.99241,275.76912,248.96964,264.12881,242.68447,235.26395000000002,240.46568,191.64099000000002,187.82894,225.80821,188.40053,193.27282,142.53645,135.40013000000002,120.13829999999999,110.14054999999999,112.06354,88.19422,73.64347000000001,76.90191,98.10845,75.835,170.75663999999998,190.22840000000002,180.45018,107.91074
rs3841320,333.20507000000003,326.41733,322.06210999999996,350.92871,354.19788,358.96808999999996,325.8425500000001,84.82819,96.55434,74.06831999999999,88.44043,109.56084,172.12834,147.28839,156.60290000000003,198.19063999999997,194.99976999999998,94.82912999999999,120.12031999999999,84.30967,103.68515,78.81765,159.761,115.82977000000001,137.75812,181.99849000000003
rs4560519,334.79514,394.68507,297.17141000000004,314.53806,296.66681,331.59905000000003,351.19754,254.99091000000004,237.07441999999998,237.68197,253.07111,267.17004,139.63616,159.60991,132.79999,124.01763000000001,133.69290000000004,99.80234,125.73327,106.65214,74.19998,87.79112,239.91207,246.97298999999998,251.47001999999998,188.41908999999998
rs75016891,435.54201,477.69264000000004,462.96469999999994,453.85725,422.99371,450.81225,481.60271,94.33004000000001,74.47316000000001,123.01568,90.86454,113.43581999999999,181.28857,206.40518,283.91985999999997,245.19326,189.25834999999998,300.64155000000005,345.71132,322.59861,354.07608,337.01480000000004,142.26037,174.23141999999999,157.52741999999998,245.88114
rs72762048,179.4375,145.85259999999997,170.47620999999998,160.67073000000002,169.16483000000002,163.65511999999998,167.09104000000002,89.68800999999999,97.79872999999999,75.21208,94.86595999999999,85.36179000000001,112.09776,100.19036,115.14624,116.74181999999999,113.96478,142.41958000000002,114.15386,149.83981,137.10184999999998,136.78284999999997,127.52691999999999,126.29732,108.48320000000001,92.62948
rs538021413,299.91365,278.70856,290.97643,283.93842,312.58781,306.32178,294.37088,92.73649,87.18037999999999,144.91938000000002,95.03850999999999,75.46873,129.68075,116.10556,116.24447,146.60747,133.34779999999998,177.16042,161.71212,171.07129,173.28138,183.41484999999997,166.01572,144.87240000000003,138.63855999999998,146.26237
rs6935678,293.52466000000004,256.82835,252.09033000000002,205.66945,246.01367,291.7255,291.1165,206.53075,206.73259,201.1962,219.77505,255.83683999999997,175.80351,169.00649,156.92973,146.78292,133.93853,121.73765,125.28638000000001,76.21925,84.93983999999999,139.73563000000001,264.82713,219.80028,193.70289,116.41875999999999
rs77795894,255.5451,224.82075999999998,206.50088,230.12167,262.68055000000004,258.76816,273.42012,103.40878,115.92460000000001,76.75575,97.84078,173.06388,175.36155,137.09779,180.79354,158.543,152.73459,246.47012999999998,214.45007,217.03165,227.54734,232.69368,94.96485000000001,172.70341,135.99840000000003,98.79053
rs112685832,313.17448,381.19398000000007,279.39180000000005,304.51333999999997,328.03727,324.49347,349.79394,164.80903,110.80117,129.39916,154.76981,121.51116,114.94295000000001,141.60555,99.70895999999999,136.07379999999998,152.46895,98.61072999999999,101.84945000000002,99.96793000000001,117.03762,116.45298,122.39595000000001,185.35263,117.6849,77.24875
rs62399909,183.09266,232.55448,168.44911000000002,182.22816999999998,193.63271,154.29537,217.04499,77.52686,90.00729999999999,86.07664,90.95327999999999,93.56647,149.58403,123.35759,159.25263,162.43596,160.51558000000003,153.09448,146.24584,160.31750999999997,145.54491000000002,135.4445,196.59854,143.95919,149.55155,122.77324
rs9903048,278.34403,285.52819999999997,296.43887,300.03342,278.27211,293.00730000000004,296.46294,225.96075,250.33554,232.24998000000002,202.48959999999997,229.36216000000002,277.05498000000006,242.57688,242.87673999999998,251.97201,238.24022,123.18127,78.46849,105.096,119.84221,113.90039999999999,215.11359,213.2457,241.15733000000003,224.65343
rs211787,404.31858,399.83459999999997,420.61223000000007,398.63544999999993,383.15727999999996,403.60431,409.3031,259.12225,226.53988,244.32152,221.33264,284.63587,205.23676999999998,224.30427,204.90965000000003,219.91541,250.43472,135.7316,130.77666,124.96506000000001,78.59116,98.80764,331.22785,320.19276999999994,348.21894999999995,349.09939
rs72290633,188.18390000000002,201.45633,194.0825,201.46474,196.01564,194.57115000000002,184.16247,102.31170999999999,92.69299000000001,100.17904999999999,79.721,86.75727,109.24937999999999,103.30264,116.21315,128.70141999999998,108.44839999999999,101.69981,88.86441,94.74126,121.14170000000001,127.12961999999999,124.09535,124.57269,100.53053,78.65814999999999
rs279580,367.02226,380.38430000000005,367.81280000000004,365.5711,354.29155000000003,355.92599,371.92181,205.08916,176.96612,136.69672,211.66578,150.81653,191.01516999999998,196.85142,190.85422,228.64383,252.19502,120.31984,158.62043,132.72488,94.97210000000001,79.08416,269.12464,198.2556,226.38357000000002,267.05751999999995
rs146822580,197.59556,239.53739,260.80048,261.16733,238.74742999999998,250.46894,208.12575,185.16384,139.76608000000002,156.96017999999998,171.02315000000002,163.36106,199.04729999999998,214.00782,217.00990000000002,208.37775999999997,204.04632,108.80539,107.3029,90.35153,85.24260000000001,79.35414999999999,132.47606,168.49376999999998,175.7893,143.97369
rs17715343,140.4992,123.74764,120.43207,174.50054,137.18769,128.31543000000002,168.31455,121.42416,129.28954000000002,133.55979000000002,102.76875,148.3582,87.8816,108.62269,121.43286,114.16256,79.55802,188.89121,200.81253,186.48015000000004,171.59125999999998,157.32529,128.45666,169.75759,138.24387,110.60194
rs55726545,438.55076,402.99386,444.59987,397.86579,426.70948000000004,428.56316000000004,420.10589,266.83480000000003,289.76423000000005,211.58893,232.81287,300.353,263.82169999999996,190.72401,179.63586,192.54318,185.97758000000002,90.63225,79.86426,122.74945999999998,172.76982,174.81634999999997,189.49847,286.87176999999997,269.73276999999996,226.05413000000001
rs12313279,431.82363,382.02425,458.79131,422.10805000000005,412.27763,441.46351999999996,425.87921,344.96601999999996,348.54055999999997,327.27398999999997,313.46042,330.96482000000003,350.27389,360.40619999999996,343.14685,379.50096,349.90094999999997,80.33116,87.08206999999999,102.15192,80.08002,122.64912,369.18943,387.92836,376.83585999999997,290.56201999999996
rs76078069,368.8771,439.80037,375.16372,392.46599,398.02587,392.66927999999996,453.94048000000004,166.46841,197.44795000000002,207.0716,165.31044,229.51963,144.61256,182.37897,124.70348,136.87913,118.86665,148.57512,125.33104,87.43906,80.29723,133.91127,203.28913,178.34362,215.46941999999999,148.68734999999998
rs11754483,198.23326999999998,201.38499000000002,224.02326,216.06913999999998,223.04190000000003,216.05870000000002,207.74904,216.18688,190.35107,202.40434,194.88174,234.16137,220.90112,249.26341000000002,212.02741,226.28265000000002,239.39123,206.98633999999998,206.98228,191.777,201.50998,192.18619,114.68572,187.14744,177.61079,80.96916
6:161024026,306.41197000000005,294.93783,331.05094999999994,344.19897000000003,291.70143,293.82829,327.89401000000004,146.46653,109.69975,173.24281,157.55033,127.48226,134.50896,172.56188999999998,148.72447,147.71846,150.95718,158.89332000000002,159.30338,185.67627,186.17651999999998,176.29129,84.52949000000001,155.17639,153.5985,81.18985
rs71456692,344.00901999999996,333.18244999999996,381.87344999999993,373.85611,352.75658000000004,349.21451999999994,315.59424,193.59153,211.27457,197.02252,229.36766999999998,201.85798,200.54515000000004,196.52169,204.43579,206.68764,208.53320000000002,81.67966,137.79379,94.13777,198.7225,125.75066999999999,189.27691000000002,259.34816,178.7734,109.95321
rs75925257,291.00369,368.45863,291.97576999999995,359.46573000000006,299.65990000000005,343.28489,378.94590000000005,317.48562,277.18228999999997,280.91488,327.37230000000005,295.73242999999997,281.58246,267.83443,236.25053,274.88577999999995,266.11328,97.01776,81.79363,108.39823,119.26772,164.59878,247.95783000000003,286.04469,285.12655000000007,91.63217
rs543985085,386.95976,380.78682000000003,376.02241000000004,385.81223000000006,383.76222,390.0065,382.72083000000003,169.20891,158.56069,174.99788999999998,150.73939,106.20583,116.09715,123.19954000000001,81.99663,112.60584,83.94862,151.7338,110.37458000000001,144.99826,156.28448,125.12949,151.54588,146.76233000000002,142.07738,82.21471
rs153519,344.80478,302.78319999999997,379.71585,369.27092,339.38613,372.80747,333.73055000000005,95.98826,82.66827,113.31315,136.36176999999998,118.62595000000002,258.19599,263.00999,238.27386,236.21631,255.52857,252.44152,313.20203,219.65412,305.66116000000005,231.97216,191.24108,129.70163,175.07619,175.29833000000002
rs199792565,406.24505000000005,409.57947,366.92047,428.13425,389.92530000000005,383.41016,314.35681,261.82969,223.12223,235.81872,261.95004,235.66183,255.38994999999997,224.44375999999997,213.26629,255.13446,241.11296,121.61788,123.51477,103.44735,83.56524,83.58350999999999,342.75941000000006,257.68066000000005,287.07274,235.05254000000002
rs11795400,445.8663,500.04787,474.46436,515.81227,483.63822000000005,466.08249,442.41443,334.38478999999995,279.62003,333.07428,294.92884,302.57672,304.50058,275.39589,269.10347,308.096,308.70848000000007,124.52803,84.01329000000001,138.44803,195.48581,199.55248,307.22281,334.66087,342.67908,237.06136999999998
rs35519280,365.65143,417.88855000000007,336.09578999999997,333.09864,364.77563,344.75838,389.32587,84.41291,236.08726,135.16697,98.98656999999999,203.42311,251.26673000000002,210.81520999999998,231.65316,228.49563999999998,245.73613999999998,130.5058,157.47377,144.62590000000003,139.62136999999998,159.64123,261.09801999999996,272.92508999999995,211.78004,206.73665000000003
rs1204552,200.10493,218.38073,203.91727,206.91732000000002,227.01461,216.49341,225.54315000000003,181.80158000000003,180.09609,165.4885,193.2618,191.78454000000002,190.13386000000003,193.99086000000003,184.35909,185.65307,187.54851,198.012,195.84628,213.38461,206.94487,208.04339,162.67579,195.10388,185.00375999999997,84.57212000000001
rs370601154,290.76415000000003,318.57341,321.90434999999997,357.08106,299.06134,311.51104,327.41812,307.11609,311.02209999999997,338.46741000000003,329.70216000000005,350.68888,255.6205,247.31519,244.22698,242.38112999999998,248.9157,109.63943,92.34064,121.17128,114.42269,84.82645000000001,340.93415000000005,352.7995,329.87819,310.4334
rs6709525,335.19476000000003,335.51694999999995,314.33419,323.72177999999997,299.35742999999997,336.13842,353.53204,84.84936,275.9031,114.54449000000001,98.64669,222.62604000000002,289.62126,260.86399,306.7678,303.46238,305.76933,247.91287999999997,188.97675999999998,271.70941000000005,293.66763000000003,283.10641000000004,343.78166000000004,277.15619,273.83743,338.79772
rs115795637,241.46559999999997,237.6666,265.30940000000004,263.11062,245.14744,240.97898,246.74244000000002,157.61790000000002,155.40055999999998,148.29208000000003,173.40404999999998,156.08757,176.74224,201.22346,178.68872,197.99605,216.05406,107.72137000000001,155.10128,141.34919,141.80536,120.39553,129.54358000000002,151.94259999999997,150.47084999999998,85.13994
rs11743803,291.84526999999997,305.79427,267.22833,265.95726,299.21416999999997,314.24313,308.75604,105.45879000000001,105.42312000000001,150.47752,109.68930999999999,86.03604000000001,154.93308000000002,139.93747,147.86694,173.63837,172.36904,150.41111,158.84808,144.04590000000002,153.05707,167.41236,185.59072,164.29863,165.44906,145.36221
rs9289629,529.0130700000001,576.09109,560.88668,610.6408200000001,556.7164799999999,571.0578500000001,602.54054,198.28866,259.89945,189.71249000000003,182.23252,293.83234999999996,109.61710000000001,107.4856,131.32795000000002,86.75611,107.78864999999999,288.81419,192.74588999999997,248.51433999999998,345.56806,248.16633999999996,326.2152,336.78569999999996,399.18239,365.52151000000003
rs200510516,431.90454,437.11497,461.02199,450.72699,390.48442,435.91205,371.36530000000005,217.46143,218.28966999999997,244.24583,227.46179,225.74179999999998,211.5115,210.192,182.60082,217.43272,229.49266,87.33698,123.48866999999998,120.22675,168.30817,145.18299000000002,173.96838999999997,218.62984,245.62797,161.68079999999998
rs2385094,592.9876499999999,583.96633,636.47924,558.83551,590.1784200000001,564.31274,603.40329,224.54062,207.61390000000003,218.21021,254.09394,291.20117999999997,339.04944,310.80257,304.97733999999997,322.50262,357.86725,229.90997,140.22544,216.71207,241.80664,244.992,131.82704,274.166,196.0197,87.62553
rs117747153,182.73625,150.99516999999997,124.80324,168.23596,131.46425,154.65381,192.4092,161.74083000000002,232.59826999999999,194.52184999999997,236.99989,205.89709999999997,210.14937,216.34290000000001,210.91062,223.1695,232.50779,180.50731,230.84725,162.25471,257.94311,221.11398,127.97961,122.00734999999999,168.60425999999998,87.99354000000001
rs62260760,174.725,135.63590000000002,159.7175,151.58358,158.37973000000002,172.70544,150.67849,128.26729,106.88385000000001,103.13879000000001,106.11593,117.75653,133.30516999999998,116.62929999999999,137.94226999999998,117.42883,102.15569,93.98262000000001,89.25736,101.07079999999999,123.38978,109.15629000000001,115.78424000000001,126.20916,138.66408,134.40659
rs142418095,274.485,283.49414,254.03130000000002,277.32323,227.4035,251.23976000000002,257.28046,107.10599,91.466,97.46059,101.61455,106.45117,93.41741,121.25393000000001,111.45541,159.27235,120.32999000000001,105.77228,161.10747,89.71411,124.90503,103.86147,144.94548,158.72541,173.50816,138.04319
rs35924359,213.91473000000002,231.32488,260.85906,263.27911,189.18759,253.00238,278.36751999999996,202.855,252.56274,236.26938,193.97665000000003,239.39181,296.03751,283.05276000000003,307.10507,315.45851999999996,305.76352999999995,113.88212999999999,89.75645000000002,127.22126,144.91908999999998,120.67828,164.26905,233.63618,200.68638,137.74565
rs1423626,334.6455,337.68441,294.22675,305.30069,344.26857,329.26774,326.10906,221.42079999999999,205.57838999999998,256.33448,199.63397,170.48259,150.08804999999998,165.58159,178.57446,127.58289,167.06870999999998,134.70848,102.11451,137.38634,118.71643,89.76283000000001,196.21052,192.19025,185.96482,133.87415000000001
rs10860831,175.75624000000002,201.37107,157.9717,190.41777,174.8903,210.53797,198.23994,156.48023,135.13623,182.52832,166.83061999999998,169.36493,151.90316,175.34792,172.58248,165.10222,161.46997,193.49322,207.20848,195.29122,193.71072,203.51504,153.49932,159.0244,128.95168999999999,90.37037999999998
rs10254610,189.33200999999997,230.36179,184.80626999999998,202.32459,189.95754,230.81534999999997,214.26099000000002,134.66643,101.95501,168.08109999999996,101.51189,112.25029999999998,145.59856,142.92679,127.11483000000001,146.41984,120.35261,92.02599000000001,90.47333,95.04895,98.55505,103.50708999999999,148.18941999999998,135.77597,151.42784999999998,117.74377
rs17098279,214.72092999999998,250.64294,207.408,302.71592,207.34884,259.01088999999996,230.20983,115.26079000000001,137.50466,131.97494,165.3754,163.15081,171.62141999999997,159.47129,149.13047,137.79408,148.93240000000003,102.1989,123.30741999999998,122.40029999999999,98.32421,101.51914,95.47989,205.69091,176.04479,93.89127
rs10701171,209.95855,241.90117999999998,215.38909,230.48300999999998,213.76770000000002,227.56590000000003,220.35533999999998,159.14504,149.59041,159.14445999999998,158.18108,164.29805,138.63508000000002,145.58145000000002,108.69316,134.34917,140.31418,105.995,93.89272,115.14102,100.95886,101.20884,130.23378,173.59893,152.18562,115.33358
rs780581362,410.93696,318.95215,353.22261,397.73935,362.92108,403.35607,349.89108999999996,119.31586,123.14473,114.16111,110.10400999999999,134.65599000000003,107.25679000000001,118.68192,95.31952,107.00072,112.4968,108.41911,110.70662999999999,102.4976,119.08791999999998,128.83192,129.71526,142.15974000000003,147.43165000000002,134.44661000000002
rs118127175,179.69734,162.67811,189.9007,208.66428,171.10899,242.97533999999996,280.39085,370.76993,655.1158,277.64832,456.04443,496.18042999999994,202.06098,195.31094000000002,166.22567999999998,102.59214,95.70087000000001,125.37279999999998,126.34488,133.87386,138.42628,143.1005,344.73952999999995,385.7174,380.87614,163.42602
rs61759525,132.3763,154.61872,177.12707,165.12832,146.57528,175.07242,141.14764,132.42270000000002,95.845,129.6184,119.10474,129.30926,124.47090000000001,127.19893,127.06929999999998,106.8215,130.89527,172.02365000000003,176.32841,179.38501,161.7098,162.50672,113.1638,145.15601999999998,152.46257,174.77981
rs34737513,261.99615,260.82687000000004,280.82266000000004,296.03113,249.81499,267.75439,252.13469999999998,122.96493000000001,144.92924000000002,96.06134,132.19418,139.95081,166.06966,173.01458000000002,182.28558999999998,166.15202,177.99823,172.00712,219.58162,171.40363,138.62376999999998,180.5743,154.15762,160.14844,152.47243,126.99999000000001
rs13107492,125.43602,154.53694000000002,121.742,141.75374000000002,117.55962000000001,117.98214999999999,126.22684999999998,118.98178,113.26443,128.08314,111.89504999999998,109.49153,123.72241,125.33945000000001,118.86722999999999,124.03358000000001,114.88959,120.09973,116.00754,107.89131,97.25875,96.44733000000001,123.44691,115.57022,125.42906,115.74335
rs76654204,154.88262,165.67990000000003,164.9346,158.49079999999998,146.32559,163.61423000000002,157.0437,201.94236999999998,193.16175,167.90014,226.1855,176.76515000000003,189.57038999999997,167.14700999999997,177.04616000000001,205.75877,190.25247,118.09699,98.30391,136.70454999999998,134.05221,143.02191,155.38287,195.86919,152.41066,96.47575
rs4706006,255.18318,272.71802999999994,261.65511000000004,251.29283,271.00383999999997,268.91265000000004,255.79769,118.45079000000001,104.052,121.22058000000001,109.92856,96.52012,165.54359999999997,136.91915000000003,158.69495999999998,169.28431,175.50017,155.6778,157.42244,148.53162,168.88034,162.49048000000002,158.02332,149.54053,152.75836999999999,130.73664
rs144854104,427.12244,465.57557,455.81852,465.66692,451.30119,443.38534999999996,419.63783,120.44454,143.52970000000002,109.92276,96.72370000000001,126.19524,161.65788999999998,176.77443,163.5687,179.27104,203.39034,203.20039,209.68188999999998,221.74734,284.36152999999996,249.41276000000002,152.23695,161.58597,188.20275,179.03527
rs76017999,163.47879999999998,183.92525,180.45511000000002,228.93412,162.14596,187.59607,187.949,203.93989,173.15870999999999,136.39541,162.88951999999998,221.32451999999998,121.58916999999998,104.95912000000001,124.38766999999999,99.62109,101.78506999999999,96.79881,117.02225,120.90999000000001,103.68920999999999,103.01786,139.60541999999998,205.57984,150.64891,172.49519
rs10716379,238.20281,239.73546,237.70023999999998,228.47099000000003,251.29544,242.19292,252.66916999999998,109.47529,145.72413,119.89354,113.55297999999999,148.62151999999998,121.74750999999999,113.99175,108.45014,139.35602,123.89496,100.37654,107.55229999999999,124.12145000000001,136.53171,129.40525,134.75662,150.11531,154.42354999999998,117.92705
rs5743618,465.65648000000004,501.42710999999997,473.53462,517.49224,432.01532000000003,496.94226,507.06094,113.97928,242.82222,100.58389,115.58066000000001,279.16154,414.57269,395.70906,429.15012,462.31887,479.64115,462.49287,440.97835,455.32436,436.37663,423.27066,262.23830000000004,272.98889,266.97255000000007,210.17604999999998
rs77697285,168.9975,181.23724,179.67327,178.53531,147.81474000000003,164.31255,149.63825999999997,106.49699000000001,171.47062,107.06017,147.46558000000002,159.33644,183.10948000000002,137.895,155.13347,185.16268,165.45457000000002,137.56237,155.40346,137.22423,148.54496,135.74871,111.71844,116.18008999999999,140.86517999999998,101.63543000000001
rs11643278,254.66233999999997,274.80341999999996,253.00933999999998,330.29753,261.60407,335.15242,279.79548000000005,270.42935,256.21007000000003,260.64881,277.43023999999997,252.82751000000002,257.65166000000005,211.3839,230.37948,176.5375,287.85864000000004,276.53733,255.15331,265.66204,271.67692999999997,239.89959999999996,279.5919,280.60544999999996,284.57845,102.96189
rs16841908,202.00791,224.42404000000002,202.77786,199.42691,204.37054,189.82240000000002,185.96656,183.53200999999999,163.93961000000002,226.72576999999998,192.50809,190.37978,237.80434999999997,252.39425,238.85125,243.66148,222.41492,146.76204,103.17823,144.14914,141.3866,193.97259,163.60611,194.88957000000002,170.99328,190.36759999999998
rs7569514,489.24217999999996,499.97711,472.59125,488.44236,492.86283000000003,509.83885000000004,482.96889999999996,132.86698,258.46511000000004,103.56277,134.97122,184.68359999999998,259.36584999999997,277.47026,284.22494,281.64509999999996,327.72407,400.38269999999994,363.7586,344.59511,363.48223,317.18257,296.14336,291.72578999999996,216.69931,252.13557
rs61777792,366.72965000000005,400.12663,406.26158000000004,418.95226999999994,376.76568,383.31707,377.76009,175.23713999999998,153.19888,168.14750999999998,182.91228,173.50004,165.69295000000002,167.48109,148.49913999999998,156.62986999999998,144.12188,138.81691,118.86084999999999,103.94093000000001,135.23947,139.9685,227.41481,278.10942,248.59757000000002,281.63466000000005
rs1042602,481.10303999999996,471.76765,475.89347999999995,488.50674000000004,482.76908999999995,492.89009,447.87513,177.25119,103.94383,196.54083000000003,165.76225999999997,148.42577,173.18162,171.63012,191.09782,174.70093,148.50581,401.01548,393.03294,352.87460999999996,301.60869999999994,294.01157,297.19838,252.16979,217.40458999999998,270.54564
rs542796,295.34934,326.05048000000005,323.24444,301.15137,278.21178999999995,304.57917,274.86344999999994,161.30206,205.27969000000002,177.34921,185.30333000000002,192.68063999999998,186.04166999999998,208.98125,211.60169,185.82504,181.25087,176.84084,162.97623000000002,217.65688999999998,182.64403,174.38599000000002,109.49414,173.41043,180.80659,104.08825
17:44738865,248.35019999999997,289.67897000000005,238.71205,268.86422000000005,265.40133000000003,259.0831,252.7408,235.27438999999998,205.37829000000002,198.15352,254.96538999999999,210.40022,244.04108999999997,237.75041000000004,203.02407,227.54908,247.08174,137.81322,104.28864,110.09908,153.88821,123.29668999999998,177.45854,242.17030000000003,202.60009,121.33078
rs200707025,252.42528,291.06719999999996,311.54555000000005,308.86044,283.62145,290.94917,293.37212,187.16658,191.76018,165.65959999999998,174.40716,182.82093,148.94341999999997,146.48944,190.39747,155.4603,172.4224,129.55634,146.27571,133.39623,142.56225999999998,144.16190000000003,151.19440000000003,215.16463000000002,135.41492,104.42029999999998
rs5816206,166.9936,265.68031,209.44699000000003,190.39050999999998,177.99417,196.14642999999998,224.14622,358.03544999999997,312.90362,418.76435,364.15734999999995,342.8235,169.61142999999998,224.83381,166.02790000000002,208.75882000000001,259.91424,130.86076,104.84109,164.25223,139.66138999999998,170.57858000000002,358.56644,295.65644999999995,265.44106,280.02632
rs1750963,152.02641,175.65039,159.33441,189.18556,153.53034999999997,204.3833,251.83165000000002,206.44636000000003,173.36693,182.71188999999998,220.38144,188.00874000000002,161.35629,175.22988999999998,152.33497,145.34191,169.27503,186.85309,180.36115,191.80687,221.40484999999998,197.05325999999997,104.93070000000002,168.40706,171.34620999999999,117.71737999999999
rs72844525,255.00657,279.71544,272.09684999999996,289.29588,270.22055000000006,278.80629,239.47648999999998,109.67858,132.81855,105.299,113.79020000000001,126.91328,119.23466,133.8872,142.07999,158.74542,116.09975999999999,194.85999,160.06695000000002,189.22239,202.21178,185.38163,213.16276,145.09512,173.54354,173.78743
rs372429030,155.48263,219.74315,158.47862,160.94275,126.27933999999999,220.96231,278.06678999999997,170.26654000000002,166.84309,153.05562,132.07701999999998,171.19541,153.81397,184.47277,219.19099000000003,224.52641,194.15674,151.4235,111.60679,105.83318000000001,132.28814,125.56275,211.58661,226.50015000000002,188.50986,254.81981
rs58993513,123.55624,117.35459,134.56145,110.52364,134.88363999999999,124.22208000000002,165.91016,182.95027,179.8783,203.174,252.77937000000003,174.76270000000002,140.70133,116.55854000000001,116.23577,124.09418999999998,108.1874,122.92114,154.07004,146.91225999999997,211.85254,200.19715000000002,139.10459,185.46979000000002,228.89294,277.56886
rs57411618,145.80997,181.16619,152.68151999999998,168.92674000000002,165.32551999999998,160.10233000000002,152.01017,152.15604000000002,161.42937,149.49384,142.30068,138.88419,167.10699000000002,150.49318,166.95039,167.99236000000002,173.67520000000002,108.22364999999999,118.27128,119.19463999999999,121.61788,123.34947,133.95158,142.48048,144.5418,110.98416
rs62209647,342.87801999999994,349.93023999999997,344.02497000000005,348.36772,351.15636,339.95801,355.37615,144.86920999999998,122.6903,211.63881,143.43139,156.65452,191.52295999999998,144.50555,201.32148,201.09817999999999,176.57809999999998,140.38783999999998,115.41188,127.41411,145.73979,135.12782,185.13252,223.05727,203.76415000000003,108.51655
rs368565,486.93813,415.4699499999999,360.92530000000005,477.30491,455.13731,471.40718,397.74167,257.29264,262.90326999999996,217.54784999999998,261.16675,265.29374,280.36997,306.25508,242.59167,278.02532,305.46628,179.17099000000002,113.00952000000001,155.03922,160.97609999999997,182.50309,244.53728,278.79991,236.71511,109.20907
rs73040262,430.12683999999996,473.52418,441.09841000000006,425.33343,429.40328999999997,395.59712,509.50216000000006,462.39572000000004,470.02098000000007,429.32905000000005,432.86241,479.46657000000005,465.0266,493.8496999999999,392.9123000000001,401.05173,464.02088,149.80298000000002,109.49994000000001,144.22366999999997,272.71832,162.95795999999999,400.39777999999995,464.92104,380.86831,218.87634
rs4890109,449.46461999999997,508.20789,450.3613,475.37496000000004,495.9089900000001,463.45044999999993,503.06097000000005,340.89297000000005,376.49134,332.15788,347.19496000000004,335.73386999999997,362.77259999999995,409.42374,396.36591000000004,388.55679,444.90552999999994,231.03662,234.65813999999997,279.75052999999997,304.0592,291.46972000000005,199.12734,365.1912,272.65626000000003,111.01693
3:45806200,173.03923,226.14490000000004,204.84991,183.16081,187.01984,197.65965000000003,207.41728,219.59177,224.01426999999998,206.29179000000002,187.95450999999997,235.93413999999999,238.06999,245.58157,242.94518,246.54640000000003,269.76873000000006,138.38771,167.82967,117.93372000000001,111.75381999999999,130.76303,174.93757,213.77321,214.46050999999997,113.50339
rs2258380,239.31931,258.15307,248.71994999999998,256.34347,245.66857000000002,233.85484,238.79905000000002,185.89754000000002,202.0865,195.15288999999999,188.57075999999998,200.03184999999996,218.01098000000002,188.66298,221.73776999999998,204.73709999999997,209.83037,173.83702,161.13066999999998,151.76106,194.1637,184.06445000000002,164.9172,209.11204,173.65866999999997,112.71633
rs570984194,240.87544999999997,281.97483,284.43316000000004,272.46863,241.36787,292.79821000000004,298.74379,198.29852,195.74507,179.87917,189.21427,218.00605,129.71004000000002,142.31112,122.74366,138.03797,113.22672999999999,142.71857,172.67731,164.25629,190.67645000000002,194.32523,250.77605000000003,226.45462,232.10469,188.60469
rs10631738,324.37022,419.55778999999995,337.44051999999994,333.57394999999997,344.19839,361.22516,359.59535999999997,305.49730999999997,304.50203,310.60972000000004,291.16202999999996,297.33787,214.70092,261.27463,211.58574000000002,282.19755000000004,253.59311000000002,159.81813,150.31134999999998,113.57299,118.34581,115.99391,234.60681,288.23071000000004,288.19417,142.90851999999998
rs17814543,494.25192999999996,502.66686,484.64075,488.18136,501.44683000000003,500.42052,480.0242400000001,309.96563000000003,321.12483000000003,269.73016,285.68915000000004,323.99873,256.18512999999996,276.02838,200.47758000000002,228.80942,278.88082,134.12355,113.61562,147.0967,115.21149000000001,126.04444,282.576,370.40452999999997,364.26436,188.76071
rs35263587,113.66753,196.34624000000002,188.30541,219.99458,128.73071,141.19259,150.84726999999998,131.75744,166.5615,119.23031000000002,129.56823,172.8777,148.30194,155.22308,163.36251,142.92186,160.87691999999998,137.72245,150.74809,167.23836000000003,188.66559,126.52525999999999,152.07716,164.5605,174.0435,136.05002
