gene_id,gene_name,chr,start,end,min_rank,min_pop,max_rank,rank_range,is_sd
ENSG00000187840.5,EIF4EBP1,8,38030534,38060365,0.0284597919636728,ASW,0.2350289078661221,0.2065691159024492,False
ENSG00000157764.14,BRAF,7,140719327,140924929,0.0284731410426038,MXL,0.362978992927267,0.3345058518846631,False
ENSG00000105576.16,TNPO2,19,12699201,12724011,0.0285064522953247,BEB,0.5689491453893226,0.5404426930939978,False
ENSG00000205981.9,DNAJC19,3,180983697,180989774,0.0285548400717829,LWK,0.3654908627284318,0.3369360226566488,False
ENSG00000167548.18,KMT2D,12,49018975,49060794,0.0285548400717829,ESN,0.1167162276975361,0.0881613876257531,False
ENSG00000136824.19,SMC2,9,104094260,104141419,0.0285683942225998,JPT,0.8838805024807347,0.8553121082581349,False
ENSG00000204227.5,RING1,6,33208500,33212722,0.0286061117855069,YRI,0.4370934475646517,0.4084873357791448,False
ENSG00000102974.16,CTCF,16,67562467,67639177,0.0286470743976701,CHS,0.2412519132316461,0.212604838833976,False
ENSG00000196550.11,FAM72A,1,206186179,206204414,0.028682006149931,GBR,0.1084604422863777,0.0797784361364467,True
ENSG00000206262.9,FOXL2NB,3,138947217,138953990,0.0287045863785615,TSI,0.8431445013462858,0.8144399149677243,False
ENSG00000139668.9,WDFY2,13,51584455,51767709,0.0287131848411274,LWK,0.3577593053422989,0.3290461205011715,False
ENSG00000123505.20,AMD1,6,110874770,110898879,0.0287131848411274,ESN,0.6540073197899539,0.6252941349488265,False
ENSG00000109471.5,IL2,4,122451470,122456725,0.0287207644791721,MSL,0.2146068009942355,0.1858860365150633,False
ENSG00000175745.15,NR2F1,5,93583222,93594611,0.0287636402161245,GIH,0.1070938456666314,0.0783302054505069,False
ENSG00000108352.13,RAPGEFL1,17,40177010,40195656,0.028790685366499,MXL,0.2003590095559896,0.1715683241894905,False
ENSG00000178093.14,TSSK6,19,19512418,19515548,0.0288094227504244,FIN,0.493707033315706,0.4648976105652815,False
ENSG00000124196.6,GTSF1L,20,43726164,43727002,0.0288187480206903,ESN,0.1560751609838488,0.1272564129631584,False
ENSG00000068383.19,INPP5A,10,132537787,132783480,0.0288187480206903,LWK,0.3427269837906558,0.3139082357699654,False
ENSG00000148229.13,POLE3,9,113407235,113410675,0.0288293996515127,ASW,0.2980062404146174,0.2691768407631046,True
ENSG00000134308.14,YWHAQ,2,9583967,9630997,0.0288338997451147,JPT,0.7147684671841175,0.6859345674390027,False
ENSG00000139291.14,TMEM19,12,71686082,71705047,0.028840556702122,CEU,0.4549918166939443,0.4261512599918223,False
ENSG00000176731.12,RBIS,8,85214048,85220421,0.0288715296104718,ESN,0.2638121546961326,0.2349406250856607,False
ENSG00000151239.14,TWF1,12,43793723,43806328,0.0288965334744641,MXL,0.2002331990672037,0.1713366655927396,False
ENSG00000121716.21,PILRB,7,100352176,100367831,0.0289243112002533,LWK,0.1789049235993209,0.1499806123990675,False
ENSG00000171804.11,WDR87,19,37884823,37906677,0.028975563413733,YRI,0.7605231111346429,0.7315475477209098,False
ENSG00000140795.13,MYLK3,16,46702282,46790407,0.0290146661724996,PEL,0.1398275953249775,0.1108129291524779,False
ENSG00000174456.16,C12orf76,12,110027028,110073636,0.0290177389462536,CHS,0.3658291987754671,0.3368114598292134,False
ENSG00000106823.13,ECM2,9,92493554,92536655,0.0290673137792783,GWD,0.544081136759812,0.5150138229805337,False
ENSG00000115275.15,MOGS,2,74461057,74465410,0.0290747028862478,FIN,0.2730449515539789,0.243970248667731,False
ENSG00000140478.17,GOLGA6D,15,75282835,75295530,0.0290934051428269,ASW,0.3143054375531011,0.2852120324102741,True
ENSG00000186847.6,KRT14,17,41582279,41586895,0.0290994052676295,JPT,0.7321683121271316,0.7030689068595021,True
ENSG00000125798.15,FOXA2,20,22580998,22585455,0.029120559114735,PEL,0.6801435659242057,0.6510230068094707,False
ENSG00000105372.8,RPS19,19,41860255,41872925,0.0291354375593792,ESN,0.4977166525063721,0.4685812149469928,False
ENSG00000181418.8,DDN,12,48995149,48999375,0.0291462062410898,PUR,0.1742987675308117,0.1451525612897219,False
ENSG00000167549.19,CORO6,17,29614756,29622912,0.0291866786298622,YRI,0.1566449838701147,0.1274583052402525,False
ENSG00000188177.15,ZC3H6,2,112275597,112340059,0.029195924185629,MSL,0.6398370111657935,0.6106410869801644,False
ENSG00000167106.12,EEIG1,9,127940582,127980989,0.0292113464687549,CLM,0.9140458988525288,0.8848345523837737,False
ENSG00000138698.15,RAP1GDS1,4,98261384,98443858,0.0292121726222033,GBR,0.4119075266547028,0.3826953540324994,False
ENSG00000135547.9,HEY2,6,125747664,125761269,0.0292180195495112,CDX,0.3410594274223422,0.3118414078728309,False
ENSG00000131051.24,RBM39,20,35701347,35742312,0.0292264520569704,PEL,0.5497202575741581,0.5204938055171877,False
ENSG00000181541.6,MAB21L2,4,150582151,150584693,0.0292338709677419,FIN,0.2662179351282595,0.2369840641605175,False
ENSG00000169919.17,GUSB,7,65960684,65982215,0.0292410007389422,LWK,0.7750304442208926,0.7457894434819503,False
ENSG00000132286.12,TIMM10B,11,6481501,6484681,0.0292711432214194,CDX,0.5098960257560564,0.480624882534637,False
ENSG00000015520.15,NPC1L1,7,44512535,44541330,0.029278328761342,GWD,0.247453310696095,0.218174981934753,False
ENSG00000196715.7,VKORC1L1,7,65873074,65959563,0.0292937823287237,LWK,0.6993946474086661,0.6701008650799424,True
ENSG00000144476.6,ACKR3,2,236567787,236582354,0.0293169932914267,CLM,0.7181894914538932,0.6888724981624664,False
ENSG00000084764.12,MAPRE3,2,26970637,27027219,0.0293242668933276,CDX,0.2491660930798962,0.2198418261865685,False
ENSG00000080224.18,EPHA6,3,96814581,97761532,0.0293399830220713,FIN,0.3675709912382561,0.3382310082161848,False
ENSG00000253797.2,UTP14C,13,52024691,52033600,0.0294071062773876,MSL,0.582781807592524,0.5533747013151363,False
ENSG00000160051.12,IQCC,1,32205671,32208682,0.0294460332591886,TSI,0.3838716532086698,0.3544256199494811,False
ENSG00000130159.15,ECSIT,19,11505929,11529172,0.0294522724864922,GIH,0.6230744882886685,0.5936222158021763,False
ENSG00000198342.10,ZNF442,19,12345944,12365905,0.0294584302940554,BEB,0.4374010345191597,0.4079426042251043,False
ENSG00000133256.13,PDE6B,4,625573,670782,0.0294911844125589,PEL,0.3243756929412386,0.2948845085286797,False
ENSG00000162664.17,ZNF326,1,89995110,90035533,0.0295208819164723,KHV,0.274147577325029,0.2446266954085567,False
ENSG00000120992.18,LYPLA1,8,54046367,54102017,0.0295284965867598,CEU,0.3950688981574362,0.3655404015706764,False
ENSG00000115966.18,ATF2,2,175072250,175168382,0.02955220713073,FIN,0.3312919064463333,0.3017396993156033,False
ENSG00000166589.13,CDH16,16,66908122,66918917,0.0295832891527939,GBR,0.2138759031024224,0.1842926139496284,False
ENSG00000149182.15,ARFGAP2,11,47164299,47177125,0.0295948512344376,GWD,0.4086375212224108,0.3790426699879732,False
ENSG00000182585.10,EPGN,4,74308470,74316789,0.0296014377841209,PJL,0.3670431753404412,0.3374417375563203,False
ENSG00000222046.3,DCDC2B,1,32209089,32216192,0.0296049147336087,TSI,0.3497662558436039,0.3201613411099952,False
ENSG00000134262.15,AP4B1,1,113894194,113905712,0.0296089090621206,YRI,0.6743951612903226,0.644786252228202,False
ENSG00000103035.11,PSMD7,16,74296814,74306288,0.0296104718674126,LWK,0.3719502513892564,0.3423397795218437,False
ENSG00000178096.9,BOLA1,1,149887890,149900798,0.0296139608672659,ITU,0.4197192019423625,0.3901052410750965,False
ENSG00000064933.19,PMS1,2,189784085,189877629,0.0296343334920886,CEU,0.4986537141650388,0.46901938067295,False
ENSG00000174428.19,GTF2IRD2B,7,75092573,75149817,0.029650023825912,PEL,0.1936235568266073,0.1639735330006953,True
ENSG00000176273.15,SLC35G1,10,93893973,93956062,0.0296504535087254,CHB,0.4020901509553468,0.3724396974466213,False
ENSG00000165457.15,FOLR2,11,72216601,72221950,0.0296742172237182,PUR,0.3842435189120272,0.3545693016883089,False
ENSG00000050730.16,TNIP3,4,121131408,121227466,0.0296835174171622,JPT,0.4322584050245421,0.4025748876073798,False
ENSG00000243509.6,TNFRSF6B,20,63696652,63698684,0.0297003587254695,GWD,0.7323026420289088,0.7026022833034393,False
ENSG00000163464.8,CXCR1,2,218162841,218166962,0.0297212967370035,IBS,0.3238206173558532,0.2940993206188497,False
ENSG00000177732.9,SOX12,20,325552,330224,0.0297433183381847,MXL,0.8819865941837758,0.8522432758455911,False
ENSG00000130640.15,TUBGCP2,10,133278635,133318823,0.0297565374211,CHB,0.3347936239839544,0.3050370865628543,False
ENSG00000177791.12,MYOZ1,10,73631612,73641474,0.0297741816066423,IBS,0.4812022090059473,0.451428027399305,False
ENSG00000100060.18,MFNG,22,37469063,37486393,0.0298088632392651,PEL,0.3107907568369726,0.2809818935977075,False
ENSG00000104432.15,IL7,8,78675743,78805523,0.0298230744782286,GIH,0.1974552557943086,0.16763218131608,False
ENSG00000234545.8,FAM133B,7,92560758,92590393,0.0298326205185067,PUR,0.2992096748528086,0.2693770543343018,False
ENSG00000234224.3,TMEM229A,7,124030921,124033067,0.0298618097103828,PEL,0.3231816742320278,0.293319864521645,False
ENSG00000050327.15,ARHGEF5,7,144355288,144380632,0.02987437981632,LWK,0.2695159411079335,0.2396415612916134,True
ENSG00000181481.14,RNF135,17,30970984,30999911,0.0298815316268246,BEB,0.5274464266863718,0.4975648950595471,False
ENSG00000264364.3,DYNLL2,17,58083419,58095542,0.0299448802204791,KHV,0.3722489048398163,0.3423040246193372,False
ENSG00000126785.13,RHOJ,14,63204114,63293508,0.0299777942264988,STU,0.8576359388275276,0.8276581446010287,False
ENSG00000075539.15,FRYL,4,48497357,48780322,0.029979942995883,ESN,0.2476568705321684,0.2176769275362853,False
ENSG00000175203.17,DCTN2,12,57529633,57547224,0.0299857210851975,IBS,0.366626001166923,0.3366402800817255,False
ENSG00000179965.12,ZNF771,16,30407414,30431108,0.0299978800084799,KHV,0.3364535406420223,0.3064556606335423,False
ENSG00000115170.16,ACVR1,2,157736251,157876330,0.0300079386080973,MXL,0.3805655201519308,0.3505575815438334,False
ENSG00000151332.20,MBIP,14,36298564,36320637,0.0300206491237359,PEL,0.4786234561384989,0.4486028070147629,False
ENSG00000097033.15,SH3GLB1,1,86704570,86748184,0.0300243154667512,PJL,0.5157206161637476,0.4856963006969964,False
ENSG00000129048.7,ACKR4,3,132597270,132618967,0.0300386059548363,IBS,0.3101891202719932,0.2801505143171569,False
ENSG00000138100.14,TRIM54,2,27282429,27307439,0.0300747891582241,CHB,0.3305977656589188,0.3005229765006947,False
ENSG00000134779.15,TPGS2,18,36777647,36829216,0.030085506175446,LWK,0.2301020677984028,0.2000165616229568,False
ENSG00000148835.12,TAF5,10,103367966,103389065,0.030085506175446,ESN,0.447445062218692,0.417359556043246,False
ENSG00000197162.10,ZNF785,16,30573740,30585769,0.0301278311144115,CHB,0.4346655403621773,0.4045377092477658,False
ENSG00000136861.19,CDK5RAP2,9,120388875,120580170,0.0301494271080838,ASW,0.1967926932880204,0.1666432661799365,False
ENSG00000112212.12,TSPO2,6,41042467,41044337,0.0301494271080838,PUR,0.243206090726446,0.2130566636183621,False
ENSG00000140455.17,USP3,15,63504511,63594640,0.030161427357689,JPT,0.7782258064516129,0.7480643790939239,False
ENSG00000120738.8,EGR1,5,138465479,138469303,0.0301751424351128,GWD,0.3998515533877637,0.3696764109526508,False
ENSG00000076242.18,MLH1,3,36993226,37050896,0.0301826846703733,CHS,0.5094767963676681,0.4792941116972947,False
ENSG00000134716.11,CYP2J2,1,59893308,59926773,0.0301956636700158,ITU,0.1887202886247877,0.1585246249547719,False
ENSG00000183310.3,OR2T34,1,248573801,248574757,0.0301972605637527,IBS,0.617069566135332,0.5868723055715793,True
ENSG00000009307.17,CSDE1,1,114716913,114758676,0.0302098791604833,KHV,0.2696070654185837,0.2393971862581004,False
ENSG00000173124.15,ACSM6,10,95194200,95228929,0.030214528462192,JPT,0.7847585805700988,0.7545440521079069,False
ENSG00000181852.18,RNF41,12,56202179,56221933,0.0302196348240275,MXL,0.5609601688208916,0.530740533996864,False
ENSG00000254866.3,DEFB109D,8,12150888,12158033,0.0302550293046095,PUR,0.0967023645424663,0.0664473352378568,True
ENSG00000261857.7,MIA,19,40771648,40777490,0.0302853814793244,PEL,0.4966015293118097,0.4663161478324852,False
ENSG00000140279.13,DUOX2,15,45092650,45114172,0.030295019562229,STU,0.8022801646785601,0.7719851451163311,False
ENSG00000114302.17,PRKAR2A,3,48744597,48847874,0.0302950335145405,YRI,0.1632005080171455,0.132905474502605,False
ENSG00000163626.17,COX18,4,73052362,73069755,0.0302966325345719,ESN,0.324623701505194,0.294327068970622,False
ENSG00000163632.15,C3orf49,3,63819299,63848636,0.0302966325345719,LWK,0.2324596240402436,0.2021629915056716,False
ENSG00000139146.14,SINHCAF,12,31280584,31327058,0.0303334036716606,GWD,0.4809898045879354,0.4506564009162747,False
ENSG00000170145.5,SIK2,11,111602449,111730855,0.0303399989391608,CHB,0.1918018065606677,0.1614618076215068,False
ENSG00000161048.12,NAPEPLD,7,103099776,103149560,0.0303993221057091,TSI,0.6031880080228016,0.5727886859170924,False
ENSG00000261247.2,GOLGA8T,15,30135051,30148748,0.0304005911226051,YRI,0.1196413412563667,0.0892407501337615,True
ENSG00000274529.6,SEBOX,17,28363506,28365199,0.030413432599398,ASW,0.2620967741935484,0.2316833415941503,False
ENSG00000122068.13,FYTTD1,3,197737179,197787596,0.0304218783124867,KHV,0.5289491740117169,0.4985272956992301,False
ENSG00000164175.15,SLC45A2,5,33944623,33984693,0.0304522825971825,TSI,0.8836023789294817,0.8531500963322992,False
ENSG00000068885.15,IFT80,3,160256986,160399880,0.0305003971405877,CHS,0.2414579796264855,0.2109575824858978,False
ENSG00000179958.10,DCTPP1,16,30423615,30430030,0.0305278778884884,KHV,0.2928235231900153,0.2622956453015269,False
ENSG00000167536.14,DHRS13,17,28897781,28903079,0.0305460300712213,ACB,0.1337633498995453,0.103217319828324,False
ENSG00000096080.12,MRPS18A,6,43671202,43687791,0.030560271646859,FIN,0.5163878186520293,0.4858275470051702,False
ENSG00000089558.9,KCNH4,17,42156891,42181142,0.0305718358941866,PUR,0.2700555996822875,0.2394837637881009,False
ENSG00000103671.10,TRIP4,15,64387748,64455303,0.0306052087200975,CHB,0.6107410931388096,0.580135884418712,False
ENSG00000121104.8,FAM117A,17,49710332,49789180,0.0306133220732608,LWK,0.3169375761105522,0.2863242540372914,False
ENSG00000127980.16,PEX1,7,92487020,92528520,0.0306246369924494,PUR,0.3135840449795788,0.2829594079871294,False
ENSG00000270339.4,PPIAL4H,1,146344006,146344765,0.0306375785748243,CLM,0.1230125079499682,0.0923749293751438,True
ENSG00000127412.7,TRPV5,7,142908101,142933746,0.0306560067771483,PEL,0.7204051487655624,0.6897491419884141,False
ENSG00000064995.19,TAF11,6,34877462,34889192,0.0306663837011884,FIN,0.711681153275387,0.6810147695741985,False
ENSG00000184330.12,S100A7A,1,153416520,153423222,0.0306706218879118,GIH,0.5861996201730323,0.5555289982851205,True
ENSG00000059915.17,PSD,10,102402617,102421539,0.0306741988279393,MSL,0.3563826970932387,0.3257084982652993,False
ENSG00000115207.15,GTF3C2,2,27325849,27356999,0.0307112926324722,CHB,0.2230432258405024,0.1923319332080301,False
ENSG00000126746.19,ZNF384,12,6666477,6689572,0.0307114917010254,PJL,0.1989865934761955,0.16827510177517,False
ENSG00000179930.6,ZNF648,1,182054570,182061712,0.0307261092601406,IBS,0.5128503437334744,0.4821242344733337,False
ENSG00000171532.5,NEUROD2,17,39603536,39609777,0.0307765653141222,GIH,0.1458145814581458,0.1150380161440235,False
ENSG00000164088.18,PPM1M,3,52245759,52250599,0.0307797898738187,MSL,0.1790120188489437,0.148232228975125,False
ENSG00000051382.9,PIK3CB,3,138652698,138834928,0.0307928768284926,KHV,0.4584300485334459,0.4276371717049532,False
ENSG00000136999.5,CCN3,8,119416446,119424434,0.0308148461905014,PEL,0.6639923994510715,0.63317755326057,False
ENSG00000119965.13,C10orf88,10,122930901,122954311,0.0308625692429438,ACB,0.2824694234129295,0.2516068541699857,False
ENSG00000124733.5,MEA1,6,43011143,43016868,0.0308786078098472,FIN,0.2374649229628845,0.2065863151530373,False
ENSG00000151470.13,C4orf33,4,129093317,129116640,0.0309136948723359,GWD,0.7489555238246338,0.7180418289522978,False
ENSG00000153896.19,ZNF599,19,34758073,34773229,0.0309153257715642,ACB,0.4890290438838244,0.4581137181122602,False
ENSG00000163793.13,DNAJC5G,2,27275433,27281499,0.0309234604572216,CHB,0.4187470311922732,0.3878235707350515,False
ENSG00000115263.15,GCG,2,162142882,162152404,0.0309289270204427,TSI,0.4020651310563939,0.3711362040359512,False
ENSG00000168386.19,FILIP1L,3,99828811,100114513,0.0309680823001846,ACB,0.3675014560279557,0.3365333737277711,False
ENSG00000119777.20,TMEM214,2,27032910,27041694,0.0309711007224819,CDX,0.2389474241541801,0.2079763234316982,False
ENSG00000111880.16,RNGTT,6,88609897,88963618,0.0309736856038545,PEL,0.3403177284002744,0.3093440427964199,False
ENSG00000181867.3,FTMT,5,121851882,121852833,0.030976502413409,CHB,0.4104985491954629,0.3795220467820539,False
ENSG00000157240.4,FZD1,7,91264433,91271326,0.0309827932017312,LWK,0.3759083434997082,0.344925550297977,False
ENSG00000180881.21,CAPS2,12,75275979,75390928,0.0309909719655773,MSL,0.4012178978024887,0.3702269258369114,False
ENSG00000215021.10,PHB2,12,6965327,6970780,0.0310295443695963,CHB,0.2051106066205585,0.1740810622509622,False
ENSG00000105821.15,DNAJC2,7,103312289,103344830,0.0310348480033894,TSI,0.2711342395921835,0.240099391588794,False
ENSG00000182676.5,PPP1R27,17,81833492,81835050,0.0310880829015544,STU,0.6051252184041933,0.5740371355026389,False
ENSG00000148843.15,PDCD11,10,103396626,103446294,0.0310883563812942,ESN,0.3179694137638063,0.2868810573825121,False
ENSG00000142686.8,C1orf216,1,35713877,35718894,0.0311207719223836,GBR,0.3442050087361677,0.3130842368137841,False
ENSG00000284862.3,CCDC39,3,180602858,180684942,0.0311343693836557,PJL,0.2940710627738768,0.262936693390221,False
ENSG00000136560.14,TANK,2,161136908,161236230,0.0311411379710756,LWK,0.2586856203256776,0.2275444823546019,False
ENSG00000117859.19,OSBPL9,1,51577179,51798427,0.0311638753444986,KHV,0.1492056789993138,0.1180418036548152,False
ENSG00000114923.17,SLC4A3,2,219627394,219641980,0.0311722677957131,MXL,0.1743903726380238,0.1432181048423106,False
ENSG00000188315.8,C3orf62,3,49268596,49277232,0.0311835954101147,CDX,0.3256072392443245,0.2944236438342097,False
ENSG00000271824.2,SMIM32,5,136191468,136193162,0.0311938246801311,STU,0.4286166675463134,0.3974228428661823,False
ENSG00000168672.4,LRATD2,8,126552443,126558478,0.0312054490733407,ASW,0.3178123671908202,0.2866069181174795,False
ENSG00000083635.8,NUFIP1,13,44939249,44989471,0.0312466899692829,TSI,0.4023213907144371,0.3710747007451542,False
ENSG00000178395.7,CCDC185,1,223393415,223395465,0.0312467011506386,LWK,0.472440110239559,0.4411934090889204,False
ENSG00000243232.6,PCDHAC2,5,140966470,141012347,0.0312829710909474,GWD,0.2318659728122345,0.200583001721287,False
ENSG00000167588.13,GPD1,12,50103982,50111313,0.0312978307911542,YRI,0.2914967967384974,0.2601989659473431,False
ENSG00000146112.12,PPP1R18,6,30676389,30687895,0.0313077451032152,MSL,0.3844519966015293,0.353144251498314,False
ENSG00000152102.18,FAM168B,2,131047876,131093460,0.0313078428261674,IBS,0.3170590098173757,0.2857511669912083,False
ENSG00000130511.16,SSBP4,19,18418864,18434562,0.0313228747085011,KHV,0.2491276303267421,0.2178047556182409,False
ENSG00000205639.12,MFSD2B,2,24010081,24063321,0.0313972573727961,PEL,0.6237419218137514,0.5923446644409553,False
ENSG00000205111.10,CDKL4,2,39168045,39243983,0.031405571443703,TSI,0.6303177451704846,0.5989121737267815,False
ENSG00000011465.18,DCN,12,91140484,91183217,0.031409168081494,FIN,0.376048978730142,0.3446398106486479,False
ENSG00000116455.14,WDR77,1,111439890,111449256,0.0314502038439138,PEL,0.6442757009345794,0.6128254970906656,False
ENSG00000158481.13,CD1C,1,158289923,158294774,0.0314578275097645,ESN,0.2470482342351882,0.2155904067254236,False
ENSG00000172765.19,TMCC1,3,129647792,129893711,0.0314864793353442,CEU,0.2322450710197159,0.2007585916843716,False
ENSG00000115592.13,PRKAG3,2,218822308,218832086,0.0315193823047226,IBS,0.7823380460012661,0.7508186636965435,False
ENSG00000180304.14,OAZ2,15,64687573,64703281,0.0315420560747663,JPT,0.4925294335040389,0.4609873774292725,False
ENSG00000171649.12,ZIK1,19,57578456,57593890,0.0315467398185271,GWD,0.4202353190587237,0.3886885792401966,False
ENSG00000215853.3,RPTN,1,152153595,152159228,0.0315717227179135,MSL,0.4230237994050149,0.3914520766871013,False
ENSG00000122565.19,CBX3,7,26201162,26213607,0.0315923162406731,CEU,0.5320465165675446,0.5004542003268715,False
ENSG00000116604.19,MEF2D,1,156463727,156500779,0.0316085847853803,CDX,0.4188525888003377,0.3872440040149574,False
ENSG00000172113.10,NME6,3,48290722,48301685,0.031616172279109,LWK,0.2825511177031465,0.2509349454240374,False
ENSG00000148842.18,CNNM2,10,102918294,103090222,0.031616172279109,ESN,0.7872915011914218,0.7556753289123127,False
ENSG00000173757.11,STAT5B,17,42199176,42288633,0.0316619897283846,PEL,0.3851961353677208,0.3535341456393361,False
ENSG00000164794.9,KCNV1,8,109963636,109975771,0.0316696626837263,STU,0.1984583707301621,0.1667887080464357,False
ENSG00000154096.14,THY1,11,119415476,119424985,0.0317182949430765,CHS,0.5654673981852711,0.5337491032421946,False
ENSG00000249715.13,FER1L5,2,96642737,96704887,0.0317225335730146,STU,0.3310348485652151,0.2993123149922004,False
ENSG00000110048.12,OSBP,11,59574398,59615774,0.031783027863121,GIH,0.3753428993458536,0.3435598714827325,False
ENSG00000100479.14,POLE2,14,49643555,49688422,0.0318075615972812,JPT,0.6217728736603136,0.5899653120630324,False
ENSG00000205937.12,RNPS1,16,2253116,2268397,0.0318105085461067,GWD,0.5203204584040747,0.4885099498579679,False
ENSG00000175197.13,DDIT3,12,57516588,57521737,0.0318359995762262,GIH,0.312841457592956,0.2810054580167297,False
ENSG00000139726.11,DENR,12,122752824,122771064,0.0318390622524948,PUR,0.3778178539224526,0.3459787916699578,False
ENSG00000129317.15,PUS7L,12,43718992,43758793,0.0318602804974861,MXL,0.2780505834521358,0.2461903029546497,False
ENSG00000053438.11,NNAT,20,37521206,37523690,0.0318649432867317,ACB,0.273299814765811,0.2414348714790793,False
ENSG00000077782.23,FGFR1,8,38400215,38468834,0.0318800802280164,ESN,0.5818172174189784,0.5499371371909619,False
ENSG00000077097.17,TOP2B,3,25597978,25664909,0.0318800802280164,LWK,0.5375125747868904,0.5056324945588739,False
ENSG00000121022.14,COPS5,8,67043079,67083783,0.031905340446886,CLM,0.117417243017792,0.085511902570906,False
ENSG00000162624.16,LHX8,1,75128434,75161533,0.0319137638062871,JPT,0.7032101115870749,0.6712963477807877,False
ENSG00000108055.11,SMC3,10,110567684,110606048,0.031916021630792,GBR,0.4307058761417032,0.3987898545109111,False
ENSG00000128016.8,ZFP36,19,39406847,39409407,0.0319176998153521,ACB,0.2020837740638883,0.1701660742485361,False
ENSG00000285133.1,ENSG00000285133,12,57517712,57520480,0.0319949147155419,GIH,0.3071659682809102,0.2751710535653683,False
ENSG00000085831.16,TTC39A,1,51287258,51345116,0.0320118719525121,KHV,0.2177653454372723,0.1857534734847601,False
ENSG00000126749.17,EMG1,12,6970913,6979936,0.0320373415371558,CHB,0.319729686922549,0.2876923453853931,False
ENSG00000133321.11,PLAAT4,11,63536808,63546462,0.0320502666455462,ASW,0.1389715257118572,0.1069212590663109,False
ENSG00000068078.20,FGFR3,4,1793293,1808872,0.032064871740513,KHV,0.3783327173855657,0.3462678456450527,False
ENSG00000066279.19,ASPM,1,197084121,197146694,0.0320855614973262,PEL,0.3624200116346713,0.3303344501373451,True
ENSG00000124237.6,CIMIP1,20,58150902,58161150,0.03208895949166,CHS,0.369240546552272,0.337151587060612,False
ENSG00000213088.14,ACKR1,1,159204875,159206500,0.0320912065871424,ESN,0.9598542073847128,0.9277630007975706,False
ENSG00000171481.5,OR1L3,9,122675130,122676104,0.0321028136238629,BEB,0.9445119053904228,0.91240909176656,False
ENSG00000125968.9,ID1,20,31605283,31606515,0.0321178715285138,KHV,0.6314261585558957,0.5993082870273818,False
ENSG00000084731.15,KIF3C,2,25926598,25982749,0.032126168224299,JPT,0.7810619655864035,0.7489357973621045,False
ENSG00000105856.14,HBP1,7,107168961,107202522,0.0321439881769238,LWK,0.4147880973850316,0.3826441092081077,False
ENSG00000185219.18,ZNF445,3,44431705,44477670,0.032179269328802,JPT,0.4270204427497087,0.3948411734209067,False
ENSG00000187266.14,EPOR,19,11377207,11384342,0.0321999788158034,TSI,0.2791337957325144,0.2469338169167109,False
ENSG00000206102.2,KRTAP19-8,21,31038159,31038476,0.0322068856100269,IBS,0.798273945041563,0.7660670594315361,False
ENSG00000159479.17,MED8,1,43383917,43389808,0.0322325385102342,GWD,0.2363530470694128,0.2041205085591786,False
ENSG00000110344.10,UBE4A,11,118359600,118399211,0.0322478492637356,YRI,0.3990016992353441,0.3667538499716084,False
ENSG00000166508.19,MCM7,7,100092233,100101940,0.0322495513564868,LWK,0.4041911414510239,0.3719415900945371,False
ENSG00000167535.8,CACNB3,12,48813794,48828941,0.0322614710385976,ASW,0.1938353987925008,0.1615739277539032,False
ENSG00000084754.12,HADHA,2,26190635,26244672,0.0323025513180926,CHB,0.2632219166490374,0.2309193653309448,False
ENSG00000187735.16,TCEA1,8,53966552,54022448,0.0323331745779753,CEU,0.3874663428541259,0.3551331682761506,False
ENSG00000115556.14,PLCD4,2,218607855,218637184,0.0323523161920952,CDX,0.4250501425102924,0.3926978263181971,False
ENSG00000271321.1,CTAGE6,7,143755089,143757696,0.0323569842444749,STU,0.2509562260943476,0.2185992418498726,True
ENSG00000181789.14,COPG1,3,129249606,129277773,0.0323641765704584,FIN,0.8003377843458067,0.7679736077753483,False
ENSG00000151790.9,TDO2,4,155854738,155920406,0.0323828704685181,KHV,0.816320067560435,0.7839371970919168,False
ENSG00000148143.13,ZNF462,9,106863166,107013634,0.0324032403240324,PEL,0.3776991711102898,0.3452959307862574,False
ENSG00000184220.12,CMSS1,3,99817837,100181732,0.0324061856758325,YRI,0.3465875999364642,0.3141814142606316,False
ENSG00000159784.18,FAM131B,7,143353400,143362770,0.0324078961258313,ESN,0.4232158028887001,0.3908079067628688,False
ENSG00000182196.14,ARL6IP4,12,122980060,122982913,0.032416451084948,MSL,0.2249695557791073,0.1925531046941593,False
ENSG00000188778.6,ADRB3,8,37962990,37966599,0.0324198743333861,PUR,0.3452102803738318,0.3127904060404456,False
ENSG00000081059.20,TCF7,5,134114681,134151865,0.0324390114833042,CEU,0.5024620109069731,0.4700229994236688,False
ENSG00000163879.11,DNALI1,1,37556919,37566857,0.0324692466078876,MSL,0.4929927547728595,0.4605235081649718,False
ENSG00000099984.12,GSTT2,22,23980058,23983915,0.0325254765299118,ASW,0.4134084147896302,0.3808829382597184,True
ENSG00000119508.18,NR4A3,9,99821855,99866891,0.0325748376537669,MSL,0.2174742869260948,0.1848994492723278,False
ENSG00000177425.11,PAWR,12,79574979,79690964,0.0325764006791171,FIN,0.3774644901420394,0.3448880894629222,False
ENSG00000149582.16,TMEM25,11,118531041,118547280,0.0326150262085032,PEL,0.4792163092401377,0.4466012830316345,False
ENSG00000204022.9,LIPJ,10,88586753,88606976,0.0326190224849572,LWK,0.5103626943005182,0.4777436718155609,False
